Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Ethiopian,"1383 Danforth Avenue
Toronto, ON M4J 1M9",Sora Ethiopian Restaurant,(647) 347-6722,$11-30,soraethiopianrestaurant.com,https://www.yelp.ca/biz/sora-ethiopian-restaurant-toronto,43.68228,-79.327995
Ethiopian,"1333 Danforth Ave
Toronto, ON M4J 1N1",Meskerem Restaurant,(416) 645-6432,,,https://www.yelp.ca/biz/meskerem-restaurant-toronto,43.682044,-79.329098
Ethiopian,"260 Dundas Street E
Toronto, ON M5A 1Z6",Piassa Ingera,(416) 929-9116,,,https://www.yelp.ca/biz/piassa-ingera-toronto,43.658233,-79.372557
Ethiopian,"875 Bloor Street W
2nd Floor
Toronto, ON M6G 3T6",Lambadina Resto Lounge,(416) 888-4607,,,https://www.yelp.ca/biz/lambadina-resto-lounge-toronto,43.661852,-79.42496
Ethiopian,"1334A Danforth Ave
Toronto, ON M4J 1M9",Ambsale Ethiopian Restaurant,(416) 469-0888,$11-30,,https://www.yelp.ca/biz/ambsale-ethiopian-restaurant-toronto,43.682321,-79.329178
Ethiopian,"1383 Danforth Avenue
Toronto, ON M4J 1N2",Fasiledes Ethiopian Restaurant,(647) 347-6722,$11-30,,https://www.yelp.ca/biz/fasiledes-ethiopian-restaurant-toronto,43.68228,-79.327995
Ethiopian,"2229 Danforth Ave
Toronto, ON M4C",Ethiopian Village Food & Spice,(416) 686-1846,,,https://www.yelp.ca/biz/ethiopian-village-food-and-spice-toronto,43.686401,-79.309149
Ethiopian,"950 Av Danforth
Toronto, ON M4J 1L9",Paradise Ethiopian and Canadia,(416) 406-6342,,,https://www.yelp.ca/biz/paradise-ethiopian-and-canadia-toronto,43.680507,-79.338199
Falafel,"2396 Bloor Street W
Toronto, ON M6S 1P5",Falafel World,(416) 769-9336,Under $10,,https://www.yelp.ca/biz/falafel-world-toronto,43.649861,-79.482603
Falafel,"729 Bloor Street W
Toronto, ON M6G 1L5",Shmsine Restaurant,(647) 350-5656,Under $10,shmsine.ml,https://www.yelp.ca/biz/shmsine-restaurant-toronto-8,43.663395,-79.418453
Falafel,"760 Yonge Street
Toronto, ON M4Y 2B5",Falafel House,(416) 966-2990,Under $10,,https://www.yelp.ca/biz/falafel-house-toronto,43.669503,-79.386648
Falafel,"3308 Lake Shore Boulevard W
Toronto, ON M8V 1M4",Falafel Royal,(416) 255-2388,Under $10,falafelroyal.com/falafelroyal,https://www.yelp.ca/biz/falafel-royal-toronto,43.59684,-79.524241
Falafel,"487 Bloor Street W
Toronto, ON M5S 1Y2",Sarah’s Shawarma & Falafel,(416) 975-9986,Under $10,,https://www.yelp.ca/biz/sarahs-shawarma-and-falafel-toronto,43.665766,-79.407719
Falafel,"155 John Street
Toronto, ON M5V 2Z5",Omg Oh My Gyro,(416) 901-6473,Under $10,ohmygyro.ca,https://www.yelp.ca/biz/omg-oh-my-gyro-toronto,43.649994,-79.391016
Falafel,"2778 Victria Park Avenue
Toronto, ON M2J 4A8",Family Shawarma & Falafel,(416) 496-8010,Under $10,,https://www.yelp.ca/biz/family-shawarma-and-falafel-toronto,43.787653,-79.329865
Falafel,"2558 Danforth Avenue
Toronto, ON M4C 1L3",Sultan Shawarma & Falafel,(647) 439-3642,Under $10,,https://www.yelp.ca/biz/sultan-shawarma-and-falafel-toronto,43.688333,-79.301668
Falafel,"1233 Queen St W
Toronto, ON M6K 1L5",Alexandria Falafel,(416) 533-7500,Under $10,,https://www.yelp.ca/biz/alexandria-falafel-toronto,43.641909,-79.430167
Falafel,"537 St Clair Avenue W
Toronto, ON M6C 1A3",Chamsine,(647) 781-0768,,chamsine-middle-eastern.busin…,https://www.yelp.ca/biz/chamsine-toronto,43.682611,-79.420256
Falafel,"576 Queen St W
Toronto, ON M5V 2B5",Falafel Queen,(416) 504-9736,Under $10,,https://www.yelp.ca/biz/falafel-queen-toronto,43.647473,-79.403695
Falafel,"109 Mccaul Street
Toronto, ON M5T 2W7",Falafel & Shawarma,,,,https://www.yelp.ca/biz/falafel-and-shawarma-toronto,43.653718,-79.390903
Falafel,"858 Bloor St W
Toronto, ON M6G 1M2",Falafel Empire,,$11-30,,https://www.yelp.ca/biz/falafel-empire-toronto,43.662382,-79.424345
Falafel,"401 Magnetic Drive
Unit 39-40
Toronto, ON M3J 3H9",Dizengoff,(416) 661-4141,$31-60,dizengoff.ca,https://www.yelp.ca/biz/dizengoff-toronto,43.783114,-79.473263
Falafel,"4700 Keele Street
Toronto, ON M3J 1P3",Falafel Hut Village,,Under $10,,https://www.yelp.ca/biz/falafel-hut-village-toronto-2,43.774429,-79.501472
Falafel,"200 Front Street W
Toronto, ON M5V",Tabouli,,Under $10,,https://www.yelp.ca/biz/tabouli-toronto-4,43.644894,-79.386167
Falafel,"2 Bloor Street E
Toronto, ON M4W 1A8",Aida’s Falafel,(416) 925-6444,,,https://www.yelp.ca/biz/aidas-falafel-toronto,43.671066,-79.385743
Falafel,"1160 Queen Street E
Toronto, ON M4M 1L4",Shewhat Falafel,,,,https://www.yelp.ca/biz/shewhat-falafel-toronto,43.662565,-79.333847
Falafel,"330 Front Street W
Toronto, ON M5V 3B7",Anush Shawarma Falafel & Kebob,(416) 585-7980,,,https://www.yelp.ca/biz/anush-shawarma-falafel-and-kebob-toronto,43.643638,-79.391082
Falafel,"3245 Finch Avenue E
Unit 10
Toronto, ON M1W",Shef Kebab,(647) 874-1314,Under $10,shefkebab.ca,https://www.yelp.ca/biz/shef-kebab-toronto,43.795668,-79.319803
Falafel,"689 King Street West
Toronto, ON M5V",W J King Falafel,(647) 345-8624,,,https://www.yelp.ca/biz/w-j-king-falafel-toronto,43.643622,-79.403497
Falafel,"1618 Bloor St W
Toronto, ON M6P 1A7",Shish Express,(647) 729-9885,,shishexpress-yyz.com,https://www.yelp.ca/biz/shish-express-toronto,43.65586,-79.455632
Falafel,"238 Queen Street W
Toronto, ON M5V 1Z7",Queen Falafel,(416) 591-6354,,,https://www.yelp.ca/biz/queen-falafel-toronto,43.650131,-79.390412
Falafel,"687 King Street W
Toronto, ON M5V 1M5",W J King Falafel,,,,https://www.yelp.ca/biz/w-j-king-falafel-toronto-2,43.643694,-79.403618
Falafel,"84 Yarmouth Road
Toronto, ON M6G 1W9",Falafel Jarash Halal,(416) 537-7334,,,https://www.yelp.ca/biz/falafel-jarash-halal-toronto,43.669797,-79.42261
Fast Food,"4 Walmer Road
Toronto, ON M5S 1X2",The Original Gyro Grill,(416) 923-0700,Under $10,oggrill.com,https://www.yelp.ca/biz/the-original-gyro-grill-toronto,43.666581,-79.405812
Fast Food,"10 Dundas Street East
#124
Toronto, ON M5B 2G9",Blaze Fast-Fire’d Pizza,(647) 933-1028,$11-30,blazepizza.com,https://www.yelp.ca/biz/blaze-fast-fired-pizza-toronto,43.656531,-79.380043
Fast Food,"606 Sherbourne Street
Ground Level
Toronto, ON M4X",Seoul Food Take-Out,(416) 450-0519,Under $10,,https://www.yelp.ca/biz/seoul-food-take-out-toronto,43.672055,-79.3769
Fast Food,"1225 Dundas Street E
Toronto, ON M5R 3L2",Corner By Spoon And Fork,(905) 803-1100,Under $10,,https://www.yelp.ca/biz/corner-by-spoon-and-fork-toronto,43.67101,-79.394447
Fast Food,"990 Danforth Avenue
Toronto, ON M4J 1L9",City Fried Chicken and Pizza,(416) 645-1000,Under $10,,https://www.yelp.ca/biz/city-fried-chicken-and-pizza-toronto,43.680521,-79.337494
Fast Food,"385 Yonge Street
Toronto, ON M5B 1S1",Doner Kebab House,(416) 593-6914,Under $10,,https://www.yelp.ca/biz/doner-kebab-house-toronto-2,43.658862,-79.381848
Fast Food,"3260 Lake Shore Boulevard W
Toronto, ON M6K",Snack Shack,(647) 346-0440,Under $10,,https://www.yelp.ca/biz/snack-shack-toronto,43.597155,-79.522841
Fast Food,"2075 Danforth Avenue
Toronto, ON M4C 1J8",ASAP City,(647) 344-7278,$11-30,asapcity.com,https://www.yelp.ca/biz/asap-city-toronto,43.685508,-79.312964
Fast Food,"25 Overlea Boulevard
Toronto, ON M4H 1P9",Lickin Chicken,,Under $10,,https://www.yelp.ca/biz/lickin-chicken-toronto,43.704868,-79.349824
Fast Food,"Eaton Centre
220 Yonge St, Ste 110
Toronto, ON M5B 2L7",Urban Eatery at the Eaton Centre,(416) 598-8560,$11-30,torontoeatoncentre.com,https://www.yelp.ca/biz/urban-eatery-at-the-eaton-centre-toronto,43.655764,-79.381177
Fast Food,"Exhibition Place
200 Princes' Blvd
Toronto, ON M6K",Toronto Star Food Building,(416) 263-3600,,,https://www.yelp.ca/biz/toronto-star-food-building-toronto,43.632265,-79.420313
Fast Food,"2340 Dundas Street W
Toronto, ON M6P 4A9",Mister Yummy,(416) 588-5158,Under $10,,https://www.yelp.ca/biz/mister-yummy-toronto,43.656982,-79.452426
Fast Food,"1483 Queen Street E
Toronto, ON M4L 1E2",Chick-N-Joy,(416) 461-5848,Under $10,,https://www.yelp.ca/biz/chick-n-joy-toronto,43.66515,-79.32137
Fast Food,"1274 Gerrard St E
Toronto, ON M4L 1Y6",Lahore Grill & Fast Food,,Under $10,,https://www.yelp.ca/biz/lahore-grill-and-fast-food-toronto,43.671352,-79.328036
Fast Food,"675 Danforth Avenue
Toronto, ON M4J 1L2",Mister Frenchy,(647) 340-0790,$11-30,misterfrenchy.com,https://www.yelp.ca/biz/mister-frenchy-toronto-6,43.67891,-79.344188
Fast Food,"1197 The Queensway
Unit 2
Toronto, ON M8Z 1R8",Shawarma Grill Xpress,(416) 255-5222,Under $10,shawarmagrillxpress.com,https://www.yelp.ca/biz/shawarma-grill-xpress-toronto,43.621618,-79.522506
Fast Food,"277 Front Street W
Toronto, ON M5V 2W6",Don Juan’s,,,,https://www.yelp.ca/biz/don-juans-toronto,43.64435,-79.38672
Fast Food,"1112 Queen Street W
Toronto, ON M6J 1H9",Poutini’s House of Poutine,(647) 342-3732,Under $10,poutini.com,https://www.yelp.ca/biz/poutinis-house-of-poutine-toronto,43.643497,-79.423201
Fast Food,"550 St. Clair Ave W
Toronto, ON M6C 1A5",Harvey’s Restaurants,(416) 658-1877,Under $10,,https://www.yelp.ca/biz/harveys-restaurants-toronto-6,43.682859,-79.421113
Fast Food,"707 Market Place
6B
Toronto, ON M5T 2W6",Nil’s Turkis Bakery & Food,(647) 806-9610,,,https://www.yelp.ca/biz/nils-turkis-bakery-and-food-toronto,43.651538,-79.404111
Fast Food,"181 Bay Street
Toronto, ON M5J 2T3",Nori Japan,,,,https://www.yelp.ca/biz/nori-japan-toronto-2,43.647262,-79.3786
Fast Food,"613 King Street W
Toronto, ON M5V 1M5",Iq Food,(416) 901-4747,,iqfoodco.com,https://www.yelp.ca/biz/iq-food-toronto-21,43.644184,-79.400842
Fast Food,"1031 Pape Avenue
Toronto, ON M4K 3W1",Folia Grill,(416) 424-2800,Under $10,foliagrill.com,https://www.yelp.ca/biz/folia-grill-toronto,43.68876,-79.348551
Fast Food,"TD Centre Concourse
66 Wellington Street W
Toronto, ON M5K 1A1",McEwan,(416) 444-6262,$11-30,mcewan.mcewangroup.ca,https://www.yelp.ca/biz/mcewan-toronto,43.647276,-79.381193
Fast Food,"1635 Dupont Street
Toronto, ON M6P 3S9",Rancho Relaxo To Go,(416) 920-0366,$11-30,,https://www.yelp.ca/biz/rancho-relaxo-to-go-toronto,43.664598,-79.455644
Fast Food,"126 Atlantic Avenue
Toronto, ON M6K 1Y2",Fat Bastard Burrito,,$11-30,fatbastardburrito.ca,https://www.yelp.ca/biz/fat-bastard-burrito-toronto-2,43.639786,-79.421128
Fast Food,"145 Queens Quay W
Pier 6
Toronto, ON M5J 2H4",Beavertails Pastry,(416) 360-8245,Under $10,beavertailsinc.com,https://www.yelp.ca/biz/beavertails-pastry-toronto,43.639764,-79.380074
Fast Food,"1553 Dupont Street
Toronto, ON M6P 3S6",Aromas Bistro,(416) 588-7426,Under $10,,https://www.yelp.ca/biz/aromas-bistro-toronto,43.665399,-79.452781
Fast Food,"401 Bloor E Street
Toronto, ON M4W 1H7",YA House,(647) 725-1099,,,https://www.yelp.ca/biz/ya-house-toronto,43.672129,-79.377405
Fast Food,"10 Dundas St E
Toronto, ON M5B",OPA! of Greece Dundas Street,(416) 591-6672,$11-30,opasouvlaki.ca,https://www.yelp.ca/biz/opa-of-greece-dundas-street-toronto,43.656729,-79.380718
Fast Food,"110 Queen St W
Nathan Phillips Square
Toronto, ON M5H",Mr Tasty Fries,(416) 803-1955,Under $10,,https://www.yelp.ca/biz/mr-tasty-fries-toronto,43.651925,-79.384991
Fast Food,"1344 Gerrard Street E.
Toronto, ON M4L 2Y4",Desi Burger House,(416) 466-9261,,,https://www.yelp.ca/biz/desi-burger-house-toronto,43.671776,-79.32458
Fast Food,"34 Vaughan Road
Toronto, ON M6G 2N3",N & S Quick Stop Bar & Take Out,(416) 653-9779,,,https://www.yelp.ca/biz/n-and-s-quick-stop-bar-and-take-out-toronto,43.681995,-79.418822
Fast Food,"145 Wellington Street W
Toronto, ON M5J 1H8",Lite Bite,(416) 351-8302,Under $10,,https://www.yelp.ca/biz/lite-bite-toronto,43.645955,-79.385003
Fast Food,"1891 Queen Street E
Toronto, ON M4L 1H3",Delina Restaurant,(647) 348-2009,Under $10,,https://www.yelp.ca/biz/delina-restaurant-toronto,43.668693,-79.305142
Fast Food,"2300 Yonge St
Yonge Eglinton Ctr
Toronto, ON M4P 1E4",Taco Bell,(204) 987-8201,,,https://www.yelp.ca/biz/taco-bell-toronto-11,43.707276,-79.399548
Fast Food,"558 Jane Street
Toronto, ON M6S 4A5",Pegrolls,(647) 542-7655,Under $10,pegrolls.com,https://www.yelp.ca/biz/pegrolls-toronto,43.663358,-79.490213
Fast Food,"1274 Gerrard Street E
Toronto, ON M4L 1Y6",Lahore Grill & Fast Food,(416) 778-9785,,,https://www.yelp.ca/biz/lahore-grill-and-fast-food-toronto-2,43.671352,-79.328036
Fast Food,"482 Queen Street W
Toronto, ON M5V 2B2",Taco Bell,(416) 366-1609,,tacobell.ca,https://www.yelp.ca/biz/taco-bell-toronto-14,43.648089,-79.400441
Fast Food,"TD Centre - 100 Wellington Street W
Concourse Level
Toronto, ON M5K 1B1",iQ Food,(647) 352-7792,$11-30,iqfoodco.com,https://www.yelp.ca/biz/iq-food-toronto-17,43.647752,-79.38343
Fast Food,"600 University Ave
Toronto, ON M5G 1X5",Barburrito - Mount Sinai,(416) 599-3050,,barburrito.ca,https://www.yelp.ca/biz/barburrito-mount-sinai-toronto,43.657456,-79.390347
Fast Food,"110 Queen St W
Nathan Phillips Square
Toronto, ON M5H",Steve’s Catering,,Under $10,,https://www.yelp.ca/biz/steves-catering-toronto,43.651428,-79.384155
Fast Food,"275 Dundas Street W
Toronto, ON M5T 3K1",Wikki Hut,(416) 599-1388,,,https://www.yelp.ca/biz/wikki-hut-toronto,43.654172,-79.390555
Fast Food,"292 Danforth Avenue
Toronto, ON M4K 1N6",Asteria Souvlaki Place,(416) 466-5273,$11-30,,https://www.yelp.ca/biz/asteria-souvlaki-place-toronto,43.677376,-79.354252
Fast Food,"Eaton Centre
220 Yonge Street
Toronto, ON M5B 2L7",Extreme Pita,,,,https://www.yelp.ca/biz/extreme-pita-toronto-8,43.653611,-79.38006
Fast Food,"181 Bay Street
Toronto, ON M5J 2V1",Thai Island - Brookfield Place,(416) 850-0987,Under $10,,https://www.yelp.ca/biz/thai-island-brookfield-place-toronto,43.646958,-79.378503
Fast Food,"846 Markham Road
Toronto, ON M1H 2Y2",Bombay Bites,(416) 792-8446,,,https://www.yelp.ca/biz/bombay-bites-toronto,43.767522,-79.228938
Fast Food,"110 Queen St W
Nathan Phillips Square
Toronto, ON M5H",Chunky Fries,,,,https://www.yelp.ca/biz/chunky-fries-toronto,43.651925,-79.384991
Fast Food,"4438 Sheppard Ave E
Toronto, ON M1S 1V2",Mami’s Philippine Cuisine,,Under $10,,https://www.yelp.ca/biz/mamis-philippine-cuisine-toronto,43.788309,-79.268081
Fast Food,"1 York Gate Blvd
Toronto, ON M3N",New York Fried Chicken,,,,https://www.yelp.ca/biz/new-york-fried-chicken-toronto,43.758466,-79.519905
