Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Caribbean,"2300 Finch Avenue W
Unit 51-52
Toronto, ON M9M 2C6",De Karibbean King Eatery & Bakery,(416) 745-7979,,,https://www.yelp.ca/biz/de-karibbean-king-eatery-and-bakery-toronto,43.752966,-79.542114
Caribbean,"2859 Kingston Road
Toronto, ON M1M 1N3",No. #1 jerk,(647) 771-7760,,,https://www.yelp.ca/biz/no-1-jerk-toronto,43.721969,-79.235665
Caribbean,"1157 Ellesmere Road
Toronto, ON M1P 3R1",Starlite Family Restaurant,(647) 352-4994,,instarlite.com,https://www.yelp.ca/biz/starlite-family-restaurant-toronto,43.767159,-79.270448
Caribbean,"1542 Jane Street
Toronto, ON M9N 2R5",Tunip Island Caribbean Foods,(647) 344-1300,,,https://www.yelp.ca/biz/tunip-island-caribbean-foods-toronto,43.697815,-79.502679
Caribbean,"1294 Bloor Street W
Toronto, ON M6H 1N9",The Caribbean Queen of Patties,(416) 538-1732,,,https://www.yelp.ca/biz/the-caribbean-queen-of-patties-toronto-2,43.658598,-79.442124
Caribbean,"308 Painted Post Drive
Toronto, ON M1G 2M3",Sa-Fire Restaurant & Bar,(647) 352-3473,$11-30,,https://www.yelp.ca/biz/sa-fire-restaurant-and-bar-toronto,43.767766,-79.227584
Caribbean,"1730 Lawrence Avenue E
Toronto, ON M1R",Negril’s Jerk Hut,(647) 352-5375,,negrilsjerkhut.weebly.com,https://www.yelp.ca/biz/negrils-jerk-hut-toronto,43.742245,-79.309435
Caribbean,"The Ballet
227 Ossington Ave
Toronto, ON M6J 2Z8",King Catering Caribbean Holiday Pop-Up Taster,,,,https://www.yelp.ca/biz/king-catering-caribbean-holiday-pop-up-taster-toronto,43.649067,-79.420338
Caribbean,"992. St Clair Ave W
Toronto, ON M6E 1A2",Manisha Express,(416) 878-7325,,,https://www.yelp.ca/biz/manisha-express-toronto,43.679447,-79.437013
Caribbean,"614 Trethewey Drive
Toronto, ON M6M 4C3",Jamaica Way Restaurant,(416) 245-4567,,jamaica-way.com,https://www.yelp.ca/biz/jamaica-way-restaurant-toronto,43.697192,-79.494282
Caribbean,"119 Montezuma Trail
Toronto, ON M1V 1H8",Fahmee Bakery & Jamaican Foods,(416) 754-2126,Under $10,,https://www.yelp.ca/biz/fahmee-bakery-and-jamaican-foods-toronto,43.810126,-79.279804
Caribbean,"2825 Danforth Ave
Toronto, ON M4C 1M1",Amazonica Caribbean Fusion Experience,(647) 350-8282,,,https://www.yelp.ca/biz/amazonica-caribbean-fusion-experience-toronto,43.68952,-79.295386
Caribbean,"3412 Weston Road
Toronto, ON M9M",Caribu West Indian Cuisine,(647) 351-6651,$11-30,,https://www.yelp.ca/biz/caribu-west-indian-cuisine-toronto,43.749099,-79.541826
Caribbean,"3125 Dufferin St
Toronto, ON M6A 2S9",Willy’s Jerk,(416) 781-8338,,willysjerk.net,https://www.yelp.ca/biz/willys-jerk-toronto,43.716591,-79.454881
Caribbean,"1367 Wilson Avenue
Toronto, ON M3M 1H5",Aquarela Restaurant,(416) 614-0310,$11-30,aquarelarestaurant.com/Domini…,https://www.yelp.ca/biz/aquarela-restaurant-toronto,43.722994,-79.498098
Caribbean,"1720 Eglinton Avenue W
Toronto, ON M6E 2H5",Judy’s Island Grill,(647) 348-1175,,,https://www.yelp.ca/biz/judys-island-grill-toronto,43.696569,-79.446917
Caribbean,"3585 Keele Street
Unit 5
Toronto, ON M3J 3H5",Caribbean Cove,(416) 635-7997,,,https://www.yelp.ca/biz/caribbean-cove-toronto,43.750672,-79.486962
Caribbean,"40 Carl Hall Rd
Toronto, ON M3K 2C1",Mainsha Plus,,,,https://www.yelp.ca/biz/mainsha-plus-toronto,43.749727,-79.479293
Caribbean,"2708 Danforth Avenue
Toronto, ON M4C 1L7",Cool Runnings,(416) 694-2665,,,https://www.yelp.ca/biz/cool-runnings-toronto,43.689006,-79.298334
Caribbean,"1143 Morningside Avenue
Toronto, ON M1B",Just Soups Take Out & Catering,(416) 281-7687,Under $10,,https://www.yelp.ca/biz/just-soups-take-out-and-catering-toronto,43.801182,-79.199074
Caribbean,"2131 Lawrence Avenue E
Toronto, ON M1R 3A3",Sunrise Caribbean Restaurant,(416) 759-2328,,,https://www.yelp.ca/biz/sunrise-caribbean-restaurant-toronto-8,43.746372,-79.288282
Caribbean,"2950 Birchmount Road
Toronto, ON M1W 3G5",Mainsha Restaurant,(416) 498-0491,Under $10,,https://www.yelp.ca/biz/mainsha-restaurant-toronto-3,43.79934,-79.306647
Caribbean,"461 Pharmacy Ave
Toronto, ON M1L 3G7",Yah Man Caribbean Restaurant,(416) 640-0300,,,https://www.yelp.ca/biz/yah-man-caribbean-restaurant-toronto,43.70514,-79.288597
Caribbean,"1366 Weston Road
Toronto, ON M6M 4R8",Jerk Jerks Seafood Grill,(416) 241-5375,$11-30,,https://www.yelp.ca/biz/jerk-jerks-seafood-grill-toronto,43.69076,-79.499571
Caribbean,"1191 Kennedy Rd
Toronto, ON M1P 2L2",Barney’s Joint,(416) 751-5551,,,https://www.yelp.ca/biz/barneys-joint-toronto,43.754852,-79.276013
Caribbean,"3300 Lawrence Avenue E
Toronto, ON M1H 1A6",D’Pavilion Restaurant & Lounge,(416) 931-3387,,,https://www.yelp.ca/biz/d-pavilion-restaurant-and-lounge-toronto-2,43.757994,-79.236114
Caribbean,"2201 Brimley Road
Unit #5
Toronto, ON M1S 4N7",Jerkup Central,(416) 471-9368,,jerkupcentral.com,https://www.yelp.ca/biz/jerkup-central-toronto,43.789956,-79.268916
Caribbean,"6210 Finch Avenue W
Toronto, ON M9V 0A1",Tinnel’s,(416) 741-3519,,,https://www.yelp.ca/biz/tinnels-toronto,43.742699,-79.589056
Caribbean,"1085 Weston Road
Toronto, ON M6N 3S3",The Nutmeg Spot,(647) 203-5957,,,https://www.yelp.ca/biz/the-nutmeg-spot-toronto,43.686012,-79.487313
Caribbean,"2478 Kingston Road
Toronto, ON M1N 1V3",A&J Restaurant and Lounge,(647) 342-7653,,ajrestaurantandlounge.ca,https://www.yelp.ca/biz/a-and-j-restaurant-and-lounge-toronto,43.710318,-79.248909
Caribbean,"2900 Eglinton Avenue E
Toronto, ON M1J 2E4",Wok & Fortune,(416) 289-9833,Under $10,wokandfortune.com,https://www.yelp.ca/biz/wok-and-fortune-toronto,43.739326,-79.23783
Caribbean,"4801 Keele Street
Unit 62
Toronto, ON M3J 3A4",Randy’s Sports Bar,(416) 667-7177,,,https://www.yelp.ca/biz/randys-sports-bar-toronto,43.777022,-79.494054
Caribbean,"1139 Morningside Avenue
Unit 37
Toronto, ON M1B",Island Sunset,(416) 284-4888,,,https://www.yelp.ca/biz/island-sunset-toronto,43.800818,-79.198468
Caribbean,"2806 Victoria Park Avenue
Toronto, ON M2J 4A8",JV’s Taste Buds Caribbean Grill,(416) 298-3899,Under $10,,https://www.yelp.ca/biz/jvs-taste-buds-caribbean-grill-toronto-2,43.788357,-79.32917
Caribbean,"852 Pape Av
Toronto, ON M4K 3T6",Toronto Jerk Chicken Caribbean Soul Food,(647) 778-0019,Under $10,jerk-chicken-toronto.com,https://www.yelp.ca/biz/toronto-jerk-chicken-caribbean-soul-food-toronto,43.683849,-79.347038
Caribbean,"1249 Ellesmere Road
Toronto, ON M1P 2X4",Supreme Restaurant & Bar,(647) 350-8832,,,https://www.yelp.ca/biz/supreme-restaurant-and-bar-toronto,43.768911,-79.266608
Caribbean,"2362 Danforth Avenue
Toronto, ON M4C 1K7",Classic Jamaican Restaurant & Pub,(416) 208-0205,,,https://www.yelp.ca/biz/classic-jamaican-restaurant-and-pub-toronto,43.68736,-79.306217
Caribbean,"3537 St. Clair Avenue E
Toronto, ON M1K 1L6",La Belle Jacmel,,,,https://www.yelp.ca/biz/la-belle-jacmel-toronto,43.716181,-79.262582
Caribbean,"2859 Kingston Road
Toronto, ON M1M 1N3",The Shizzel Dizzle Jerk,,,,https://www.yelp.ca/biz/the-shizzel-dizzle-jerk-toronto,43.739079,-79.216888
Caribbean,"345 Bloor St E
Toronto, ON M4W 3J6",Brendan Roti Corner,(647) 439-9709,,,https://www.yelp.ca/biz/brendan-roti-corner-toronto,43.671596,-79.378396
Caribbean,"2570 Eglinton Avenue E
Toronto, ON M1K 2R5",Mystic,(647) 426-7684,,,https://www.yelp.ca/biz/mystic-toronto,43.735362,-79.254461
Caribbean,"613 Kennedy Ave
Toronto, ON M6P",Maison Kay Restaurant,,,,https://www.yelp.ca/biz/maison-kay-restaurant-toronto,43.65683,-79.478198
Caribbean,"901 Dixon Rd
Toronto, ON M9W 1J5",Bistro West By East,,$31-60,,https://www.yelp.ca/biz/bistro-west-by-east-toronto-2,43.686671,-79.593891
Caribbean,"2740 Danforth Avenue
Toronto, ON M4C 1L7",The Caribbean Menu,(416) 693-7684,,,https://www.yelp.ca/biz/the-caribbean-menu-toronto,43.6893,-79.297734
Caribbean,"797 King St W
Toronto, ON M4W 1A7",Island Man,(416) 703-6485,,,https://www.yelp.ca/biz/island-man-toronto,43.642908,-79.407034
Caribbean,"264 Markham Street
Toronto, ON M6J 2G6",Roti and Doubles Express,(416) 264-6363,,,https://www.yelp.ca/biz/roti-and-doubles-express-toronto,43.654906,-79.408687
Caribbean,"364 Signet Drive
Toronto, ON M9L 1V2",Tinnel’s West Indian Takeout,(416) 743-1582,,,https://www.yelp.ca/biz/tinnels-west-indian-takeout-toronto,43.767703,-79.542366
Caribbean,"3869 Lawrence Avenue E
Toronto, ON M1G 1R2",Jerk Express,(416) 289-7398,,,https://www.yelp.ca/biz/jerk-express-toronto,43.763271,-79.209218
Caribbean,"726 Street Clair Avenue W
Toronto, ON M6C 1B3",Real Caribbean Restaurant,(416) 652-5111,,,https://www.yelp.ca/biz/real-caribbean-restaurant-toronto,43.681581,-79.427158
Caribbean,"962 Danforth Avenue
Toronto, ON M4J 1L9",Caribbean Desires Restaurant,(416) 778-4797,,,https://www.yelp.ca/biz/caribbean-desires-restaurant-toronto,43.680481,-79.338009
Caribbean,"2436 Av Danforth
Toronto, ON M4C 1K9",Cadet’s Caribbean Restaurant,(416) 850-8582,,,https://www.yelp.ca/biz/cadets-caribbean-restaurant-toronto,43.68781,-79.304681
Cheesesteaks,"372 Yonge Street
Toronto, ON M5G 2K9",Philthy Philly’s,(647) 351-7445,$11-30,philthyphillys.com,https://www.yelp.ca/biz/philthy-phillys-toronto-4,43.658724,-79.382266
Cheesesteaks,"102-300 Richmond Street W
Toronto, ON M5V 1X2",illstyl3 Sammies,(416) 205-9627,$11-30,,https://www.yelp.ca/biz/illstyl3-sammies-toronto,43.649107,-79.391195
Cheesesteaks,"2573 Victoria Park Avenue
Toronto, ON M1T 1A4",Philthy Philly’s,(416) 792-5757,$11-30,Www.philthyphillys.com,https://www.yelp.ca/biz/philthy-phillys-toronto-2,43.774176,-79.322024
Cheesesteaks,"2088 Lawrence Avenue E
Toronto, ON M1R 2Z4",Cheesesteak Revolution,(647) 657-0900,,,https://www.yelp.ca/biz/cheesesteak-revolution-toronto,43.745947,-79.292606
Cheesesteaks,"80 Weston Road
Toronto, ON M6N 3P4",Philthy Philly’s,(416) 769-5700,$11-30,philthyphillys.com,https://www.yelp.ca/biz/philthy-phillys-toronto,43.67399,-79.46983
Cheesesteaks,"2665 Lawrence Avenue E
Toronto, ON M1P 2S2",City Fried Chicken,(647) 350-0077,Under $10,,https://www.yelp.ca/biz/city-fried-chicken-toronto,43.751904,-79.263069
Cheesesteaks,"188 Eglinton Avenue East
Unit 102
Toronto, ON M4P 1K2",Steak and Cheese Factory,(416) 879-9799,Under $10,steakandcheesefactory.com,https://www.yelp.ca/biz/steak-and-cheese-factory-toronto,43.708213,-79.392367
Chicken Shop,"222 The Esplanade
Toronto, ON M5A 4M8",Cluck Clucks,(647) 748-2582,$11-30,cluckclucks.ca,https://www.yelp.ca/biz/cluck-clucks-toronto-2,43.649769,-79.36609
