Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Buffets,"3120 Dixie Road
Mississauga, ON L4Y 2A6",Imperial Buffet,(905) 848-8388,$11-30,imperialbuffet.com,https://www.yelp.ca/biz/imperial-buffet-mississauga,43.610582,-79.58785,Mississauga
Buffets,"1456 Dundas Street E
Mississauga, ON L4X 1L4",Apni Havelly Restaurant & Banquet Hall,(905) 212-1213,$11-30,apnihavelly.com,https://www.yelp.ca/biz/apni-havelly-restaurant-and-banquet-hall-mississauga,43.610212,-79.58142,Mississauga
Buffets,"1456 Dundas Street E
Mississauga, ON L4X 1L4",China Buffet,(905) 270-8826,,,https://www.yelp.ca/biz/china-buffet-mississauga,43.610212,-79.58142,Mississauga
Burgers,"104 Lakeshore Road E
Mississauga, ON L5G 1E3",The WORKS Gourmet Burger Bistro,(905) 271-6668,$11-30,worksburger.com,https://www.yelp.ca/biz/the-works-gourmet-burger-bistro-mississauga-2,43.553681,-79.583704,Mississauga
Burgers,"1706 Dundas St E
Mississauga, ON L4X 1L7",C & Dubbs Hamburgers,(905) 270-1361,$11-30,,https://www.yelp.ca/biz/c-and-dubbs-hamburgers-mississauga,43.615929,-79.575854,Mississauga
Burgers,"129 Lakeshore Road E
Mississauga, ON L5G 1E5",The Burger’s Priest,(905) 990-7300,$11-30,theburgerspriest.com,https://www.yelp.ca/biz/the-burgers-priest-mississauga,43.554471,-79.582323,Mississauga
Burgers,"89 Lakeshore Road E
Mississauga, ON L5G 1C9",Fired Up,(905) 990-3473,$11-30,firedupbbq.com,https://www.yelp.ca/biz/fired-up-mississauga,43.552757,-79.583887,Mississauga
Burgers,"943 Lakeshore Road E
Mississauga, ON L5E 1E3",P & J Hamburgers Inn,(905) 278-9278,Under $10,pjhamburgers.foodpages.ca,https://www.yelp.ca/biz/p-and-j-hamburgers-inn-mississauga,43.575389,-79.560915,Mississauga
Burgers,"1510 Dundas Street E
Building C 6, Unit 11
Mississauga, ON L4X 1L4",Five Guys,(905) 273-9993,$11-30,fiveguys.com,https://www.yelp.ca/biz/five-guys-mississauga-2,43.610798,-79.578758,Mississauga
Burgers,"1505 Dundas St E
Mississauga, ON L4X 1L3",Harvey’s Restaurants,(905) 625-8706,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-mississauga-13,43.611984,-79.581664,Mississauga
Burgers,"2345 Stanfield Road
Mississauga, ON L4Y 1S1",Stanfield Grill House,(905) 803-0980,$11-30,,https://www.yelp.ca/biz/stanfield-grill-house-mississauga,43.598856,-79.583172,Mississauga
Burgers,"1130 Dundas Street E
Mississauga, ON L4Y 2C1",A&W,(905) 272-3447,Under $10,aw.ca,https://www.yelp.ca/biz/a-and-w-mississauga-9,43.603948,-79.589187,Mississauga
Burgers,"252 Lakeshore Rd W
Mississauga, ON L5H 2P1",Harvey’s Restaurants,(905) 278-0391,,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-mississauga-14,43.546633,-79.593317,Mississauga
Burgers,"1195 Dundas Street E
Mississauga, ON L4Y 2C5",Lick’s Ice Cream & Burger Shops,(905) 897-9080,,,https://www.yelp.ca/biz/licks-ice-cream-and-burger-shops-mississauga,43.605612,-79.588955,Mississauga
Burgers,"2800 Skymark Avenue
Mississauga, ON L4W 5A6",McDonald’s,(905) 629-9994,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-mississauga-7,43.663101,-79.592759,Mississauga
Burgers,"601 Lakeshore Road E
Mississauga, ON L5G 1H9",McDonald’s,(905) 891-2800,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-mississauga-4,43.568819,-79.568634,Mississauga
Burgers,"1500 Dundas Street E
Mississauga, ON L4X 1L4",McDonald’s,(905) 270-2050,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-mississauga-38,43.609948,-79.579689,Mississauga
Burgers,"1739 Dundas Street E
Mississauga, ON L4X 1L5",Wendy’s,(905) 212-7172,,,https://www.yelp.ca/biz/wendys-mississauga-10,43.617312,-79.575805,Mississauga
Cafes,"286 Lakeshore Road E
Mississauga, ON L5G 1H2",Maranello Cafe,(905) 278-2184,,maranellocafe.ca,https://www.yelp.ca/biz/maranello-cafe-mississauga,43.560971,-79.575925,Mississauga
Cafes,"515 Lakeshore Road E
Unit 101
Mississauga, ON L5G 1H9",Coffee Culture Cafe & Eatery,(905) 990-6611,,coffeeculturecafe.com,https://www.yelp.ca/biz/coffee-culture-cafe-and-eatery-mississauga-3,43.566473,-79.571044,Mississauga
Cafes,"1250 S Service Road
Mississauga, ON L5E 1V4",P.A.M.’s Coffee and Tea,(905) 370-0355,Under $10,,https://www.yelp.ca/biz/p-a-m-s-coffee-and-tea-mississauga,43.593026,-79.568948,Mississauga
Cafes,"1030A Dundas Street E
Mississauga, ON L4Y 2B8",Vilamor Cafe,(905) 277-1200,,,https://www.yelp.ca/biz/vilamor-cafe-mississauga,43.601777,-79.59165,Mississauga
Cafes,"121 Lakeshore Road W
Mississauga, ON L5H 1E9",Wash-O-Matic Laundromat & Cafe,,Under $10,,https://www.yelp.ca/biz/wash-o-matic-laundromat-and-cafe-mississauga,43.549529,-79.587736,Mississauga
Cafes,"1370 Dundas Street E
Mississauga, ON L4Y 4G4",Cafe La Ville,(905) 275-6032,,,https://www.yelp.ca/biz/cafe-la-ville-mississauga,43.608733,-79.583862,Mississauga
Cafes,"1801 Dundas St E
Mississauga, ON L4X 1L5",Tim Hortons,(905) 625-7117,,,https://www.yelp.ca/biz/tim-hortons-mississauga,43.618505,-79.574663,Mississauga
Canadian (New),"7 John Street S
Mississauga, ON L5H 2E3",Chelsea Restaurant,(905) 271-4290,$11-30,,https://www.yelp.ca/biz/chelsea-restaurant-mississauga,43.549335,-79.587542,Mississauga
Canadian (New),"941 Lakeshore Road E
Mississauga, ON L5E 1E3",Churas Queira Flor Do Minho,(905) 274-6161,,,https://www.yelp.ca/biz/churas-queira-flor-do-minho-mississauga,43.575437,-79.560791,Mississauga
Canadian (New),"507 Lakeshore Rd E
Unit 111
Mississauga, ON L5G 1H9",Sunset Grill,(905) 990-0815,,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-mississauga-7,43.565503,-79.571363,Mississauga
Canadian (New),"1989 Dundas Street E
Mississauga, ON L4X 1M1",Croatia Restaurant,(905) 624-4111,$11-30,croatiarestaurant.ca,https://www.yelp.ca/biz/croatia-restaurant-mississauga-2,43.622235,-79.571167,Mississauga
Canadian (New),"102 Lakeshore Rd W
Mississauga, ON L5H 1E8",Sunset Grill,(905) 891-2200,$11-30,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-mississauga-2,43.55009,-79.587647,Mississauga
Canadian (New),"111 Lakeshore Road W
Mississauga, ON L5H 1E9",Captain Robins Family Restaurant,(905) 274-9111,$11-30,,https://www.yelp.ca/biz/captain-robins-family-restaurant-mississauga,43.549854,-79.587212,Mississauga
Canadian (New),"398 Lakeshore Rd E
Mississauga, ON L5G 1H5",Bobby’s Hideaway,(905) 278-3688,$11-30,bobbyshideaway.com,https://www.yelp.ca/biz/bobbys-hideaway-mississauga-2,43.563536,-79.571914,Mississauga
Canadian (New),"1125 Dundas Street E
Suite 4
Mississauga, ON L4Y 2C4",Banh Mi Ba Le,(905) 272-6875,Under $10,,https://www.yelp.ca/biz/banh-mi-ba-le-mississauga,43.604056,-79.590778,Mississauga
Canadian (New),"114 Lakeshore Road E
Mississauga, ON L5G 1E4",Smoke’s Poutinerie Port Credit,(905) 271-2873,Under $10,smokespoutinerie.com,https://www.yelp.ca/biz/smokes-poutinerie-port-credit-mississauga-2,43.554289,-79.583159,Mississauga
Canadian (New),"252 Lakeshore Rd W
Mississauga, ON L5H 2P1",Harvey’s Restaurants,(905) 278-0391,,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-mississauga-14,43.546633,-79.593317,Mississauga
Canadian (New),"1030 Dundas Street E
Mississauga, ON L4Y 2B8",3 Castelos Grill House,(905) 277-1200,$11-30,,https://www.yelp.ca/biz/3-castelos-grill-house-mississauga,43.601777,-79.59165,Mississauga
Canadian (New),"1510 Dundas St E
Mississauga, ON L4X 1L4",Sunset Grill,(905) 277-7677,$11-30,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-mississauga-4,43.612136,-79.580669,Mississauga
Canadian (New),"71 Lakeshore Road E
Mississauga, ON L5G 1C9",Shore Grill and Grotto,(905) 271-9777,$11-30,shoregrillandgrotto.ca,https://www.yelp.ca/biz/shore-grill-and-grotto-mississauga,43.552602,-79.584382,Mississauga
Canadian (New),"7 Willard Gdns
Mississauga, ON L4W 3Z3",Pump on Rathburn,(905) 602-8826,,,https://www.yelp.ca/biz/pump-on-rathburn-mississauga,43.636023,-79.59581,Mississauga
Canadian (New),"169 Lakeshore Road W
Mississauga, ON L5H 1G3",Natty’s Bar & Grill,(905) 891-2526,,,https://www.yelp.ca/biz/nattys-bar-and-grill-mississauga,43.547965,-79.589183,Mississauga
Caribbean,"152 Lakeshore Rd E
Mississauga, ON L5G 1E9",Prince’s Fine Caribbean Cuisine,(905) 990-7010,$11-30,,https://www.yelp.ca/biz/princes-fine-caribbean-cuisine-mississauga,43.556223,-79.581074,Mississauga
Caribbean,"1125 Dundas Street E
Unit 12A
Mississauga, ON L4Y 2C4",Island Palace,(437) 887-2860,,,https://www.yelp.ca/biz/island-palace-mississauga-2,43.604056,-79.590778,Mississauga
Caribbean,"1590 Dundas Street E
Unit 3
Mississauga, ON L4X 2Z2",Cabana Restaurant & Lounge,(905) 232-2003,,cabana-restaurant.com,https://www.yelp.ca/biz/cabana-restaurant-and-lounge-mississauga,43.613516,-79.577815,Mississauga
Caribbean,"1125 Dundas Street E
Unit 7
Mississauga, ON L4Y 2C4",Roti Stop,(905) 306-7684,,rotistop.com,https://www.yelp.ca/biz/roti-stop-mississauga,43.60393,-79.590797,Mississauga
Caribbean,"2399 Cawthra Road
Mississauga, ON L5A 2W9",Caribbean Connectionz Restaurant & Bar,(905) 896-2156,,,https://www.yelp.ca/biz/caribbean-connectionz-restaurant-and-bar-mississauga,43.591276,-79.593482,Mississauga
Chicken Shop,"1133 Dundas Street E
Unit 6
Mississauga, ON L4Y 1R6",The Fry,(905) 272-7197,$11-30,,https://www.yelp.ca/biz/the-fry-mississauga,43.604278,-79.590237,Mississauga
Chicken Shop,"1476 Dundas Street E
Unit 3
Mississauga, ON L4X 1L4",Quik Chik,(905) 896-7861,Under $10,quikchik.ca,https://www.yelp.ca/biz/quik-chik-mississauga-5,43.610157,-79.580097,Mississauga
Chicken Wings,"170 Lakeshore Rd E
Mississauga, ON L5G 1G1",Wingporium,(905) 990-4300,$11-30,wingporium.ca,https://www.yelp.ca/biz/wingporium-mississauga,43.556876,-79.580078,Mississauga
Chicken Wings,"362 Lakeshore Road W
Mississauga, ON L5H 1H3",Pizza Nostra,(905) 891-3978,$11-30,pizzanostrainc.com,https://www.yelp.ca/biz/pizza-nostra-mississauga,43.542467,-79.596303,Mississauga
Chicken Wings,"714 Lakeshore Road E
Mississauga, ON L5G 1J7",Wild Wing,(905) 278-1500,$11-30,bestchickenwings.com,https://www.yelp.ca/biz/wild-wing-mississauga,43.57003,-79.565656,Mississauga
Chicken Wings,"1125 Dundas Street E
Unit 3
Mississauga, ON L4Y 2C4",Pizzano Pizza & Chicken,(905) 848-0111,,pizzanopizza.ca,https://www.yelp.ca/biz/pizzano-pizza-and-chicken-mississauga,43.604056,-79.590778,Mississauga
Chicken Wings,"2345 Stanfield Road
Mississauga, ON L4Y 1S1",Stanfield Grill House,(905) 803-0980,$11-30,,https://www.yelp.ca/biz/stanfield-grill-house-mississauga,43.598856,-79.583172,Mississauga
Chicken Wings,"707 Lakeshore Road E
Mississauga, ON L5G 1J7",Pizza Pizza,(416) 967-1111,Under $10,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-mississauga-11,43.570217,-79.566431,Mississauga
Chinese,"1850 Dundas Street E
Mississauga, ON L4X 1L9",Dragon Palace,(905) 279-9111,$11-30,mississaugachineserestaurant.…,https://www.yelp.ca/biz/dragon-palace-mississauga-2,43.619793,-79.572541,Mississauga
Chinese,"300 Lakeshore Rd W
Mississauga, ON L5H 1G6",Chinese Express Takeout,(905) 278-8858,Under $10,chineseexpresstakeout.com,https://www.yelp.ca/biz/chinese-express-takeout-mississauga,43.544746,-79.593674,Mississauga
Chinese,"1425 Dundas Street E
Suite 3
Mississauga, ON L4X 2W4",JAM House Seafood Restaurant,(905) 625-8288,$11-30,jamhouseseafood.com,https://www.yelp.ca/biz/jam-house-seafood-restaurant-mississauga,43.610886,-79.584488,Mississauga
Chinese,"1125 Bloor Street E
Unit 8
Mississauga, ON L4Y 2N4",China China Palace,(905) 897-7888,Under $10,,https://www.yelp.ca/biz/china-china-palace-mississauga-3,43.611058,-79.599918,Mississauga
Chinese,"888 Dundas Street E
Unit D2-B
Mississauga, ON L4Y 4G6",Mom’s Recipe Chicken,(905) 232-6666,,,https://www.yelp.ca/biz/moms-recipe-chicken-mississauga,43.597697,-79.594338,Mississauga
Chinese,"888 Dundas Street E
Unit A2
Mississauga, ON L4Y 4G6",Long Zu Bbq,(905) 803-9333,$11-30,,https://www.yelp.ca/biz/long-zu-bbq-mississauga,43.597863,-79.594601,Mississauga
Chinese,"888 Dundas Street E
Unit C3&4
Mississauga, ON L4Y 4G6",Blue Lagoon Seafood Master,(905) 566-9888,$11-30,bluelagoonseafoodmaster.com,https://www.yelp.ca/biz/blue-lagoon-seafood-master-mississauga,43.597823,-79.593706,Mississauga
Chinese,"888 Dundas Street E
Mississauga, ON L4Y 4G6",Best Friend Restaurant,(905) 848-2010,$11-30,bestfriendrestaurant.com,https://www.yelp.ca/biz/best-friend-restaurant-mississauga,43.597805,-79.59426,Mississauga
Chinese,"1650 Dundas Street E
Unit 6
Mississauga, ON L4X 2Z3",Fu’s Garden Restaurant,(905) 306-9796,$11-30,fusgarden.ca,https://www.yelp.ca/biz/fus-garden-restaurant-mississauga,43.614291,-79.576902,Mississauga
Chinese,"888 Dundas Street E
Mississauga, ON L4Y 2B8",Tsui Xiang Tsuen Restaurant,(905) 279-9908,Under $10,,https://www.yelp.ca/biz/tsui-xiang-tsuen-restaurant-mississauga,43.598682,-79.595522,Mississauga
Chinese,"2280 Dixie Road
Mississauga, ON L4Y 1Z4",Jade Dim Sum,(905) 273-6663,$11-30,,https://www.yelp.ca/biz/jade-dim-sum-mississauga,43.602217,-79.57685,Mississauga
Chinese,"888 Dundas Street E
Mississauga, ON L4Y 4G6",Wokman Kitchen,(905) 270-6785,Under $10,,https://www.yelp.ca/biz/wokman-kitchen-mississauga,43.598486,-79.59513,Mississauga
Chinese,"1852 Dundas Street E
Mississauga, ON L4X 1L9",Silk Road Restaurant,(905) 279-9444,$11-30,thesilkroad.ca,https://www.yelp.ca/biz/silk-road-restaurant-mississauga,43.619019,-79.572657,Mississauga
Chinese,"1891 Rathburn Road E
Mississauga, ON L4W 4V4",China China Palace,(905) 238-3663,Under $10,,https://www.yelp.ca/biz/china-china-palace-mississauga-2,43.636349,-79.59632,Mississauga
Chinese,"2121 Dundas St E
Mississauga, ON L4X 2V3",Green Wok,(905) 625-5059,,,https://www.yelp.ca/biz/green-wok-mississauga,43.624976,-79.567201,Mississauga
Chinese,"888 Dundas Street E
Unit E1
Mississauga, ON L4Y 4G6",Brother 888 Restaurant,(905) 897-8899,,,https://www.yelp.ca/biz/brother-888-restaurant-mississauga,43.597178,-79.594839,Mississauga
Chinese,"3425 Fieldgate Drive
Mississauga, ON L4X 2J4",Karachi Grill,(905) 602-5555,Under $10,karachigrill.ca,https://www.yelp.ca/biz/karachi-grill-mississauga,43.624275,-79.588923,Mississauga
Chinese,"888 Dundas St E
Mississauga, ON L4Y 4H5",Royal Dragon Chinese Restaurant,,,,https://www.yelp.ca/biz/royal-dragon-chinese-restaurant-mississauga,43.599954,-79.593767,Mississauga
Chinese,"1850 Dundas Street E
Mississauga, ON L4X 2W7",China Village,(905) 279-9111,,,https://www.yelp.ca/biz/china-village-mississauga,43.618967,-79.572711,Mississauga
Colombian,"59 Dundas Street W
Mississauga, ON L5B 1H7",Las Delicias,(905) 232-0060,$11-30,lasdelicias.ca,https://www.yelp.ca/biz/las-delicias-mississauga,43.578927,-79.618129,Mississauga
Colombian,"803 Lakeshore Road E
Mississauga, ON L5E 1W8",Antojitos,(905) 274-2222,$11-30,antojitos.ca,https://www.yelp.ca/biz/antojitos-mississauga,43.572276,-79.564099,Mississauga
Colombian,"3085 Hurontario Street
Unit 18 A
Mississauga, ON L5A 4E4",My Empanada,(289) 232-4385,Under $10,myempanada.ca,https://www.yelp.ca/biz/my-empanada-mississauga,43.581874,-79.618674,Mississauga
