Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Caribbean,,Ilhas De Bruma,,,,https://www.yelp.ca/adredir?ad_business_id=JrD90K-V1tfPWbWjPgSXmA&campaign_id=dInazrLsMPnuYkek3L-rxw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Filhas-de-bruma-toronto&request_id=ee0ccd5715046c85&signature=54839798e2b34d7e08d92637cde9262019944ffa12bc506973cccf0e5635b0cb&slot=1,,,Unknown
Caribbean,,Carribbean Heat 3,,,,https://www.yelp.ca/biz/carribbean-heat-3-toronto,,,Unknown
Caribbean,,Peter’s Reggae Kitchen,,,,https://www.yelp.ca/biz/peters-reggae-kitchen-north-york,,,Unknown
Chicken Wings,,Harvest Green,,,,https://www.yelp.ca/adredir?ad_business_id=kIdLsbi4wdPZzMYRJmD48g&campaign_id=19F7xBRRSKcFxADmt78Nxw&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fharvest-green-toronto&request_id=512571ef7c6cdf75&signature=2cc971f605238b0b667407f10085f79c0df125b3fcac5880271b26442b347eda&slot=0,,,Unknown
Chicken Wings,,Dublin Calling,,,,https://www.yelp.ca/adredir?ad_business_id=v9P-qBwGI7Axt3-RwcjPQQ&campaign_id=UUvp8wmAWLh0NBU_npGMBw&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fdublin-calling-toronto&request_id=8d8c8e543fb2f198&signature=cad1528b13a43f1ccd842f940037837e26b2326c8e38d0e965f307520594e469&slot=0,,,Unknown
Chinese,,Guu Izakaya Toronto,,,,https://www.yelp.ca/adredir?ad_business_id=L82O1ZFFQfjJxF0_PYWPnA&campaign_id=bqnOeJlvipvCTCiSC-t-yQ&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fguu-izakaya-toronto-toronto&request_id=7a9b726998085102&signature=7eef15227811ecbfa92ca784e0207471d2f1eedffd5031d8f27a79122daac4ef&slot=0,,,Unknown
Chinese,,Popular Pot Inc / Zhuang Yuan Bbq Bar,,,,https://www.yelp.ca/biz/popular-pot-inc-zhuang-yuan-bbq-bar-toronto,,,Unknown
Chinese,,The Friendly Thai,,,,https://www.yelp.ca/adredir?ad_business_id=TGuRNZByAQYhejFfAAbD1A&campaign_id=80HfoJHvw0rs_U-w-p472w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fthe-friendly-thai-toronto-3&request_id=46742cc77c33bdf7&signature=580a642b1160f74dcb266bd0ef927d85da32df35ec820bf29c1b6db8bb407722&slot=0,,,Unknown
Chinese,,New East Garden,,,,https://www.yelp.ca/biz/new-east-garden-toronto,,,Unknown
Chinese,,Hey Noodles,,,,https://www.yelp.ca/adredir?ad_business_id=X2I47eENvYeVL6QlzAZ0wA&campaign_id=5F6kuwsi474yKM8SiuVLUQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fhey-noodles-toronto-5&request_id=a5191c929599a782&signature=aa9b7055c3180a262dbe4f77096b9a67346c5958f7f3e7568b85700f95ba8c00&slot=1,,,Unknown
Colombian,,Campo,,,,https://www.yelp.ca/adredir?ad_business_id=L8W83-wPFLMs457cAu60Eg&campaign_id=y3TzqXVx8zZZF5_XCr_JpQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fcampo-toronto&request_id=1b9677d31cb16edb&signature=be9f476d3d302cfde547f4fc5097bd143bbfbbbc07956ddd75a3ae7a66a4c4e7&slot=0,,,Unknown
Creperies,,Social Bar Cafe & Desserts,,,,https://www.yelp.ca/biz/social-bar-cafe-and-desserts-toronto,,,Unknown
Delis,,Select Bakery,,,,https://www.yelp.ca/adredir?ad_business_id=09OYbFNrS1n8u5gE6W9ItA&campaign_id=zqjYBES0qoedpZZdzbajhQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fselect-bakery-east-york&request_id=2283bd5a12d64d12&signature=0a3e4a0d8e877924687cbec10620125921bcb9de4ee92c224bfdfb75c8f39870&slot=1,,,Unknown
Delis,,Nord Bistro,,,,https://www.yelp.ca/adredir?ad_business_id=4P_HNoH4cjoCdPHPb2LTXA&campaign_id=gm2hwwUHnv0xUEochrlBuA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fnord-bistro-toronto-3&request_id=f09feabe06c8a19f&signature=ff35e5e93dd6af1e20e4cdaecefef63289126d9241582e97dc0ee9e137bc6656&slot=0,,,Unknown
Dim Sum,,Westwood Grill,,,,https://www.yelp.ca/biz/westwood-grill-toronto,,,Unknown
Diners,,Friendly House Restaurant,,,,https://www.yelp.ca/biz/friendly-house-restaurant-north-york,,,Unknown
Egyptian,,Jerusalem Restaurant,,,,https://www.yelp.ca/adredir?ad_business_id=YAdyu9ovEiOZXBWkD0H8-Q&campaign_id=1pgwHjYVp_uhNIIDBlstOA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fjerusalem-restaurant-toronto&request_id=35d8a94dc79a3cca&signature=d67ae1f5dc985581472f0d5df132d3cc764c9167ed4189fa178cb3529e0ad7e7&slot=1,,,Unknown
Fish & Chips,,Urbun Eats Co,,,,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=aaefe33a91a2a800&signature=80db80ae5f996d0ec544dcee464381673330f6c3696846ba4983466e2861c644&slot=1,,,Unknown
Food Stands,,Curbside Dogs,(416) 258-7807,,curbsidedogs.com,https://www.yelp.ca/biz/curbside-dogs-brampton,,,Unknown
Greek,,Santorini Grill,,,,https://www.yelp.ca/biz/santorini-grill-thornhill,,,Unknown
Indian,,Amma Takeout & Catering,,,,https://www.yelp.ca/biz/amma-takeout-and-catering-toronto,,,Unknown
Italian,,Ascari Enoteca,,,,https://www.yelp.ca/biz/ascari-enoteca-toronto,,,Unknown
Italian,,Paisano’s Italian Garden Cafe,,,,https://www.yelp.ca/biz/paisanos-italian-garden-cafe-north-york-3,,,Unknown
Italian,,Sidecar,,,,https://www.yelp.ca/adredir?ad_business_id=TLMysu1mWiLEslCBon5W1g&campaign_id=OKE56217kHD1J1EVdJRfNQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsidecar-toronto&request_id=9b0aeadc4561e8ae&signature=8dc69309c9c45a84ac7223fd24ee8dd4b24c053de864b489ae141e993cd30bdc&slot=0,,,Unknown
Italian,,Toni Bulloni Uptown,,,,https://www.yelp.ca/biz/toni-bulloni-uptown-thornhill,,,Unknown
Latin American,,The Arepa Republic,(647) 889-6705,,theareparepublic.com,https://www.yelp.ca/biz/the-arepa-republic-toronto,,,Unknown
Live/Raw Food,,CrudaCafe,,,,https://www.yelp.ca/biz/crudacafe-toronto,,,Unknown
Mediterranean,,Return To Oss,,,,https://www.yelp.ca/biz/return-to-oss-toronto,,,Unknown
Mexican,,La Bella Managua,,,,https://www.yelp.ca/adredir?ad_business_id=-ltD-dHqdZ5-wjAMKYa6Ng&campaign_id=X6HorN4BpBd2llBTcEfY4Q&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fla-bella-managua-toronto&request_id=59677dfa779facc9&signature=a4e5e527f7ce54eacfd66769bcd7ee4181989dcc069d70d025a22f25a9ec75d0&slot=0,,,Unknown
Mexican,,Alijandro’s Kitchen,(905) 232-2545,,alijandroskitchen.com,https://www.yelp.ca/biz/alijandros-kitchen-mississauga-4,,,Unknown
Middle Eastern,,Alijandro’s Kitchen,(905) 232-2545,,alijandroskitchen.com,https://www.yelp.ca/biz/alijandros-kitchen-mississauga-4,,,Unknown
Noodles,,Yummy Yummy Dumplings,,,,https://www.yelp.ca/biz/yummy-yummy-dumplings-toronto,,,Unknown
Pizza,,241 Pizza,,,,https://www.yelp.ca/biz/241-pizza-toronto-11,,,Unknown
Scottish,,Reverie at The Park,,,,https://www.yelp.ca/adredir?ad_business_id=5AC2yQzEe3iRGrsJ0at-8g&campaign_id=ib_9ayf8c7Tfb5G9QqHrsg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Freverie-at-the-park-toronto-3&request_id=3b83db8912a26175&signature=9ff65fd11a2de763399df3dbb454f563aa63852188fbe6f3294b9175299c982c&slot=0,,,Unknown
Thai,,Aanch Modernist Indian Cuisine,,,,https://www.yelp.ca/adredir?ad_business_id=SZuroTnXB7FwOlHp8Jahyg&campaign_id=X5p3E6hoNT4yMIjGRksi1A&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Faanch-modernist-indian-cuisine-toronto&request_id=f965ae78c41398ae&signature=3c2e7422d2439b795b167c397ba9ab7870a330217b211e7949b352e320c14a75&slot=0,,,Unknown
Vegan,,Rescue Dogs,(289) 990-4834,$11-30,rescuedogs.ca,https://www.yelp.ca/biz/rescue-dogs-saint-catharines-3,,,Unknown
Venezuelan,,The Arepa Republic,(647) 889-6705,,theareparepublic.com,https://www.yelp.ca/biz/the-arepa-republic-toronto,,,Unknown
