Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
American (Traditional),"640 Dixon Rd
Etobicoke, ON M9W 1J1",Fox Bistro,(416) 243-7912,,,https://www.yelp.ca/biz/fox-bistro-etobicoke,43.692188,-79.576546,Etobicoke
American (Traditional),"805 The Queensway
Etobicoke, ON M8Z 1N6",Harvey’s Restaurants,(416) 251-6746,$11-30,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-etobicoke,43.6253,-79.507218,Etobicoke
American (Traditional),"1790 The Queensway
Etobicoke, ON M9C 5H5",Red Lobster,(416) 620-9990,$11-30,,https://www.yelp.ca/biz/red-lobster-etobicoke,43.614575,-79.558396,Etobicoke
American (Traditional),"286 Attwell Drive
Etobicoke, ON M9W 5B2",JP’s Grill & Bar,(416) 213-0605,,jpsgrillandbarairport.com,https://www.yelp.ca/biz/jps-grill-and-bar-etobicoke,43.697461,-79.593791,Etobicoke
American (Traditional),"5485 Dundas St W
Etobicoke, ON M9B 1B5",Harvey’s Restaurants,(416) 237-9820,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-etobicoke-4,43.632487,-79.544033,Etobicoke
American (Traditional),"648 Dixon Rd
Etobicoke, ON M9W 1J1",Harvey’s Restaurants,(416) 244-1841,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-etobicoke-2,43.691284,-79.576438,Etobicoke
Asian Fusion,"1184 The Queensway
Etobicoke, ON M8Z 1R6",K&B Sushi,(416) 252-8868,$11-30,kbsushi.com,https://www.yelp.ca/biz/k-and-b-sushi-etobicoke,43.621995,-79.522174,Etobicoke
Barbeque,"657 The Queensway
Etobicoke, ON M8Y 1K8",Three Brothers Restaurant,(416) 253-8809,$11-30,threebrothersbarandgrill.com,https://www.yelp.ca/biz/three-brothers-restaurant-etobicoke,43.627069,-79.498596,Etobicoke
Barbeque,"379 Albion Road
Etobicoke, ON M9W 3P4",Etob Restaurant,(416) 746-9703,,,https://www.yelp.ca/biz/etob-restaurant-etobicoke,43.725314,-79.550854,Etobicoke
Barbeque,"1633 The Queensway
Etobicoke, ON M8Z 1T8",The Queensway Rotisserie & Grill,(416) 251-3129,$11-30,theqbbq.ca,https://www.yelp.ca/biz/the-queensway-rotisserie-and-grill-etobicoke-2,43.616051,-79.545208,Etobicoke
Barbeque,"349B Royal York Road
Etobicoke, ON M8Y 2R1",Mimico Pub & Grill,(416) 255-2278,,,https://www.yelp.ca/biz/mimico-pub-and-grill-etobicoke-2,43.617526,-79.498873,Etobicoke
Barbeque,"296 Browns Line
Etobicoke, ON M8W 3T5",The Sun Barbecue Company,(416) 253-9112,$11-30,,https://www.yelp.ca/biz/the-sun-barbecue-company-etobicoke,43.599201,-79.544077,Etobicoke
Barbeque,"1596 The Queensway
Etobicoke, ON M8Z 1V1",The Grille Restaurant & Bar,(416) 255-7455,$11-30,thegrille.ca,https://www.yelp.ca/biz/the-grille-restaurant-and-bar-etobicoke-3,43.617708,-79.542885,Etobicoke
Barbeque,"2700 Kipling Avenue
Etobicoke, ON M9V 4P2",Bbq City Rotisserie Chicken,(416) 745-4544,,,https://www.yelp.ca/biz/bbq-city-rotisserie-chicken-etobicoke,43.757151,-79.588809,Etobicoke
Barbeque,"215 Carlingview Drive
Etobicoke, ON M9W 4E7",Arizona B-Bar & Grill,(416) 674-7772,$11-30,arizonabarandgrill.com,https://www.yelp.ca/biz/arizona-b-bar-and-grill-etobicoke-2,43.683446,-79.593417,Etobicoke
Bistros,"640 Dixon Rd
Etobicoke, ON M9W 1J1",Fox Bistro,(416) 243-7912,,,https://www.yelp.ca/biz/fox-bistro-etobicoke,43.692188,-79.576546,Etobicoke
Breakfast & Brunch,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=d68f14a4867781ae&signature=ac71b4fbc6a1c9c4e203871fc6482675ba144c1e447757623d1d4f433cc00ce6&slot=1,43.649215,-79.528609,Etobicoke
Breakfast & Brunch,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=15b3f1453c0deb08&signature=36bfc1ab06a685f38d78a8cd7cc6efb46f7a7ed2b496baf9120af45b020f63d5&slot=1,43.649215,-79.528609,Etobicoke
Breakfast & Brunch,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=39a73d27530adcd8&signature=787050dfbe2e7f00355b0f817a65554d541343c68056b6d2f2d3317977c1cc19&slot=0,43.649215,-79.528609,Etobicoke
Breakfast & Brunch,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=dbd48738bc96b268&signature=31e216629b6546540452d652b82ab856eb9c1a8bb7dac4529450aa1d0ed91d2d&slot=1,43.649215,-79.528609,Etobicoke
Breakfast & Brunch,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=ac6c97c724f4ec18&signature=0b6e5d9981c482b1c168f3b85e72ffb894e642aa30e73e33003f884110449810&slot=0,43.649215,-79.528609,Etobicoke
Breakfast & Brunch,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=7f331064911e3872&signature=f40d28e2efcd05ff69b889df4be1c15d27375e160f18b0e8fb4d3e89ee9b6139&slot=0,43.649215,-79.528609,Etobicoke
Breakfast & Brunch,"2991 Bloor Street W
Etobicoke, ON M8X 1C1",Creme De La Creme Cafe,(416) 237-9414,$11-30,cremedelacremecafe.com,https://www.yelp.ca/biz/creme-de-la-creme-cafe-etobicoke,43.647449,-79.509821,Etobicoke
Breakfast & Brunch,"1045 The Queensway
Etobicoke, ON M8Z 1R1",Stoney’s Bread Company,(416) 259-9959,$11-30,stoneysbreadcompany.com,https://www.yelp.ca/biz/stoneys-bread-company-etobicoke,43.622807,-79.517994,Etobicoke
Breakfast & Brunch,"5238 Dundas St W
Etobicoke, ON M9B 1A9",Dundas Street Grille,(416) 239-6244,$11-30,,https://www.yelp.ca/biz/dundas-street-grille-etobicoke,43.638822,-79.53823,Etobicoke
Breakfast & Brunch,"3300 Bloor Street W
Etobicoke, ON M8X 2W8",Brioche Dorée,(416) 236-3131,,briochedoree.us/en,https://www.yelp.ca/biz/brioche-dor%C3%A9e-etobicoke,43.645503,-79.522649,Etobicoke
Breakfast & Brunch,"1633 The Queensway
Etobicoke, ON M8Z 1T8",The Queensway Rotisserie & Grill,(416) 251-3129,$11-30,theqbbq.ca,https://www.yelp.ca/biz/the-queensway-rotisserie-and-grill-etobicoke-2,43.616051,-79.545208,Etobicoke
Breakfast & Brunch,"1086 Islington Avenue
Etobicoke, ON M8Z 4S1",High Seas Restaurant,(416) 233-3154,$11-30,highseasrestaurant.com,https://www.yelp.ca/biz/high-seas-restaurant-etobicoke,43.636485,-79.520036,Etobicoke
Breakfast & Brunch,"123 Rexdale Boulevard
Etobicoke, ON M9W 1P1",Wally’s Grill,(416) 745-9430,$11-30,,https://www.yelp.ca/biz/wallys-grill-etobicoke,43.712039,-79.565231,Etobicoke
Breakfast & Brunch,"1596 The Queensway
Etobicoke, ON M8Z 1V1",The Grille Restaurant & Bar,(416) 255-7455,$11-30,thegrille.ca,https://www.yelp.ca/biz/the-grille-restaurant-and-bar-etobicoke-3,43.617708,-79.542885,Etobicoke
Breakfast & Brunch,"150 North Queen St
Etobicoke, ON M9C 1A8",Sunset Grill,(416) 620-0080,$11-30,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-etobicoke,43.619209,-79.55532,Etobicoke
Breakfast & Brunch,"666 Burnhamthorpe Road
Etobicoke, ON M9C 2Z4",Cafe Sympatico,(416) 695-0222,$11-30,cafesympatico.com,https://www.yelp.ca/biz/cafe-sympatico-etobicoke,43.641313,-79.576925,Etobicoke
Breakfast & Brunch,"2214 Lake Shore Blvd W
Etobicoke, ON M8V 0E3",Sunset Grill,(416) 252-2777,$11-30,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-etobicoke-2,43.622614,-79.482641,Etobicoke
Breakfast & Brunch,"715 Renforth Drive
Etobicoke, ON M9C 2N7",Tim Hortons,(416) 695-1976,Under $10,timhortons.com/ca,https://www.yelp.ca/biz/tim-hortons-etobicoke-21,43.660261,-79.582962,Etobicoke
British,"1236 The Queensway
Etobicoke, ON M8Z 1S2",Queensway Fish & Chips,(416) 252-7061,$11-30,queenswayfishandchips.com,https://www.yelp.ca/biz/queensway-fish-and-chips-etobicoke,43.621683,-79.524594,Etobicoke
Buffets,"1255 The Queensway
Etobicoke, ON M8Z 1S1",Mandarin Restaurant - Queensway,(416) 252-5000,$11-30,mandarinrestaurant.com,https://www.yelp.ca/biz/mandarin-restaurant-queensway-etobicoke,43.621045,-79.523061,Etobicoke
Burgers,"3795 Lake Shore Boulevard W
Etobicoke, ON M8W 1R2",Woody’s Burger Bar and Grill,(416) 546-2093,$11-30,woodysburgers.ca,https://www.yelp.ca/biz/woodys-burger-bar-and-grill-etobicoke,43.592289,-79.541779,Etobicoke
Burgers,"4242 Dundas Street W
Etobicoke, ON M8X 1Y6",Magoo’s Gourmet Hamburgers & Ice-Cream,(416) 234-1148,$11-30,magoosburgers.com,https://www.yelp.ca/biz/magoos-gourmet-hamburgers-and-ice-cream-etobicoke,43.65911,-79.514522,Etobicoke
Burgers,"5236 Dundas Street W
Etobicoke, ON M9B 1A7",Apache Burgers,(416) 233-3046,$11-30,,https://www.yelp.ca/biz/apache-burgers-etobicoke,43.63926,-79.537732,Etobicoke
Burgers,"3327 Lake Shore Boulevard W
Etobicoke, ON M8W 1N1",Super Burger,(416) 850-2479,Under $10,,https://www.yelp.ca/biz/super-burger-etobicoke,43.596225,-79.525056,Etobicoke
Burgers,"630 The Queensway
Etobicoke, ON M8Y 1K5",Tom’s Dairy Freeze,(416) 259-1846,Under $10,tomsdairyfreeze.ca,https://www.yelp.ca/biz/toms-dairy-freeze-etobicoke,43.627894,-79.496537,Etobicoke
Burgers,"148 N Queen Street
Etobicoke, ON M9C 1A8",Five Guys,(416) 234-9292,$11-30,fiveguys.com,https://www.yelp.ca/biz/five-guys-etobicoke,43.619584,-79.554886,Etobicoke
Burgers,"2973 Bloor Street W
Etobicoke, ON M8X 1B8",Magic Spot Grill,(416) 233-4244,Under $10,,https://www.yelp.ca/biz/magic-spot-grill-etobicoke,43.647738,-79.50911,Etobicoke
Burgers,"106 Humber College Boulevard
Etobicoke, ON M9V 4E4",Burger Boy,(416) 749-6189,Under $10,,https://www.yelp.ca/biz/burger-boy-etobicoke,43.731178,-79.600574,Etobicoke
Burgers,"805 The Queensway
Etobicoke, ON M8Z 1N6",Harvey’s Restaurants,(416) 251-6746,$11-30,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-etobicoke,43.6253,-79.507218,Etobicoke
Burgers,"1569 The Queensway
Etobicoke, ON M8Z 1T8",Wendy’s,(416) 251-7991,Under $10,wendys.ca,https://www.yelp.ca/biz/wendys-etobicoke-2,43.617562,-79.539581,Etobicoke
Burgers,"648 Dixon Rd
Etobicoke, ON M9W 1J1",Harvey’s Restaurants,(416) 244-1841,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-etobicoke-2,43.691284,-79.576438,Etobicoke
Burgers,"5485 Dundas St W
Etobicoke, ON M9B 1B5",Harvey’s Restaurants,(416) 237-9820,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-etobicoke-4,43.632487,-79.544033,Etobicoke
Burgers,"930 Dixon Rd
Etobicoke, ON M9W 1J9",Lone Star Texas Grill,(416) 674-7777,$11-30,lonestartexasgrill.com,https://www.yelp.ca/biz/lone-star-texas-grill-etobicoke-2,43.686712,-79.597018,Etobicoke
Burgers,"1560 The Queensway
Etobicoke, ON M8Z 1T5",Burger King,(416) 201-8239,Under $10,,https://www.yelp.ca/biz/burger-king-etobicoke-3,43.618445,-79.539736,Etobicoke
Burgers,"195 North Queen Street
Etobicoke, ON M9C 4Y1",McDonald’s,(416) 621-2952,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-13,43.615742,-79.555996,Etobicoke
Burgers,"1001 Islington Avenue
Etobicoke, ON M8Z 5X5",McDonald’s,(416) 255-4152,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-etobicoke,43.630018,-79.518283,Etobicoke
Burgers,"5250 Dundas Street W
Etobicoke, ON M9B 1A9",Wendy’s,(416) 234-8666,Under $10,wendys.ca,https://www.yelp.ca/biz/wendys-etobicoke,43.638394,-79.538946,Etobicoke
Burgers,"2736 Lakeshore Boulevard W
Etobicoke, ON M8V 1G5",McDonald’s,(416) 259-3201,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-14,43.602461,-79.498834,Etobicoke
Burgers,"500 Rexdale Boulevard
Etobicoke, ON M9W 6K5",Burger King,(416) 679-8777,$11-30,,https://www.yelp.ca/biz/burger-king-etobicoke,43.72051,-79.600078,Etobicoke
Burgers,"1735 Kipling Ave
Etobicoke, ON M9R 2Y8",McDonald’s,(416) 244-8571,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-4,43.693314,-79.557283,Etobicoke
Burgers,"165 N Queen Steet
Etobicoke, ON M9C 1A7",McDonald’s,(416) 620-0081,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-10,43.618369,-79.554555,Etobicoke
Burgers,"25 The West Mall
Etobicoke, ON M9C 1B8",McDonald’s,(416) 626-0559,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-11,43.611813,-79.557063,Etobicoke
Burgers,"5453 Dundas Street W
Etobicoke, ON M9B 1B5",McDonalds,(416) 207-1962,Under $10,mcdonalds.ca/ca/en,https://www.yelp.ca/biz/mcdonalds-etobicoke-7,43.6329,-79.542572,Etobicoke
Burgers,"2136 Kipling Avenue
Etobicoke, ON M9W 4K5",Wendy’s,(416) 745-3118,,,https://www.yelp.ca/biz/wendys-etobicoke-3,43.718755,-79.570604,Etobicoke
Burgers,"250 The East Mall
Food Court
Etobicoke, ON M9B 3Y8",A&W,(416) 236-7274,,web.aw.ca,https://www.yelp.ca/biz/a-and-w-etobicoke,43.63129,-79.555345,Etobicoke
Burgers,"5230 Dundas Street W
Etobicoke, ON M9B 1A8",McDonald’s,(416) 236-9482,,mcdonaldsindia.com,https://www.yelp.ca/biz/mcdonalds-etobicoke-6,43.640187,-79.538053,Etobicoke
Burgers,"4333 Bloor Street W
Etobicoke, ON M9C 2A5",McDonald’s,(416) 622-2046,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-etobicoke-12,43.631553,-79.575166,Etobicoke
Burmese,"438 Horner Avenue
Unit A
Etobicoke, ON M8W 2B3",Royal Myanmar Restaurant,(647) 891-7819,Under $10,royalmyanmar.ca,https://www.yelp.ca/biz/royal-myanmar-restaurant-etobicoke,43.603078,-79.539279,Etobicoke
Cafes,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=a7affc087ca1affe&signature=8676a9eaa211c00b4725b2239002eea590d6602d1fb4a3c2f9110359c6e54d79&slot=1,43.649215,-79.528609,Etobicoke
Cafes,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=0d83e459b529966e&signature=91654b80f07c35e517c9bee44e769b83feb94c506d13e5085ca2bcc333294657&slot=0,43.649215,-79.528609,Etobicoke
Cafes,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=094cf070440428c4&signature=c89aff3528051c62bac4712b30991ed8ce797a907e9a46094742d753b55f1067&slot=0,43.649215,-79.528609,Etobicoke
Cafes,"4740 Dundas Street W
Etobicoke, ON M9A 1A9",Trattoria Leonardo,(647) 749-6150,$11-30,trattorialeonardo.com,https://www.yelp.ca/adredir?ad_business_id=yRUZ_sIxV6FyNygZD6MNTg&campaign_id=BjSKAJvqRPwThVjrXG8Fbw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ftrattoria-leonardo-etobicoke&request_id=6936efa49906f0ec&signature=3c4b3323c9e6f68e4add3f8cfd4cc299c469c4b7a31a3f3420da867ee0928bb8&slot=1,43.652948,-79.525589,Etobicoke
Cafes,"4243 Dundas Street W
Etobicoke, ON M8X 1Y3",Ma Maison,(416) 236-2234,$11-30,mamaisongourmet.ca,https://www.yelp.ca/biz/ma-maison-etobicoke,43.659185,-79.513633,Etobicoke
Cafes,"2962 Bloor Street W
Etobicoke, ON M8X 2J2",Caffe Demetre,(416) 234-2233,$11-30,demetres.com,https://www.yelp.ca/biz/caffe-demetre-etobicoke-3,43.648134,-79.508589,Etobicoke
Cafes,"350 Bering Avenue
Etobicoke, ON M8Z 3A9",The Sweet Gallery,(416) 232-1539,$11-30,thesweetgallery.com,https://www.yelp.ca/biz/the-sweet-gallery-etobicoke-3,43.637209,-79.530843,Etobicoke
Cafes,"1500 Islington Avenue
Etobicoke, ON M9A 3L8",Java Joe,(416) 232-0512,Under $10,,https://www.yelp.ca/biz/java-joe-etobicoke,43.662724,-79.531985,Etobicoke
Cafes,"850 Brown's Line
Etobicoke, ON M8W 3W2",Motorino Cafe,,,,https://www.yelp.ca/biz/motorino-cafe-etobicoke,43.607103,-79.554373,Etobicoke
Cafes,"715 The Queensway
Etobicoke, ON M8Y 1L2",Kontakt Cafe,(416) 201-9815,,,https://www.yelp.ca/biz/kontakt-cafe-etobicoke,43.626441,-79.501328,Etobicoke
Cafes,"3316 Lake Shore Blvd W
Etobicoke, ON M8W 1M9",Tim Hortons,(416) 503-9450,Under $10,,https://www.yelp.ca/biz/tim-hortons-etobicoke-2,43.596749,-79.524938,Etobicoke
Cafes,"1569 The Queensway
Etobicoke, ON M8Z 1T8",Tim Hortons,(416) 252-5814,,,https://www.yelp.ca/biz/tim-hortons-etobicoke-4,43.61766,-79.539645,Etobicoke
Cafes,"2291 Islington Ave
Etobicoke, ON M9W 3W6",Tim Hortons,(416) 744-8875,Under $10,,https://www.yelp.ca/biz/tim-hortons-etobicoke-22,43.716008,-79.55519,Etobicoke
Cafes,"1130 Albion Rd
Etobicoke, ON M9V 1A8",Tim Horton’s,(416) 748-0075,,timhortons.com,https://www.yelp.ca/biz/tim-hortons-etobicoke-10,43.737896,-79.566885,Etobicoke
Cafes,"1075 Martingrove Road
Etobicoke, ON M9W 4W6",Who Catered It,(416) 235-1444,,,https://www.yelp.ca/biz/who-catered-it-etobicoke,43.701629,-79.575116,Etobicoke
Canadian (New),"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=0158053f43b1e570&signature=f9e09e20393a7617b67a014f4d71ac153d948d92febe99aa20ce265ddeff2de1&slot=1,43.649215,-79.528609,Etobicoke
Canadian (New),"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=02df11ba43fd01b1&signature=9167ddaea73e029a1ae62e7957b0fb76e06560cf206e7ab64d94e3b73dded6e2&slot=0,43.649215,-79.528609,Etobicoke
Canadian (New),"4740 Dundas Street W
Etobicoke, ON M9A 1A9",Trattoria Leonardo,(647) 749-6150,$11-30,trattorialeonardo.com,https://www.yelp.ca/adredir?ad_business_id=yRUZ_sIxV6FyNygZD6MNTg&campaign_id=BjSKAJvqRPwThVjrXG8Fbw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ftrattoria-leonardo-etobicoke&request_id=cb489f71c504ba7d&signature=cd6611dadaa95f7076aa44dfe1fda9f7e3265e4cdeb3f52e75ff46d5fa35efb3&slot=1,43.652948,-79.525589,Etobicoke
Canadian (New),"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=cb489f71c504ba7d&signature=2204cd0a09486d4631bc028b6c9f678f320d3436c2d9bb39eb1ba5e110c842d9&slot=0,43.649215,-79.528609,Etobicoke
Canadian (New),"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=aaec5267b15ac415&signature=e904cf72a50c35f5d4a301cfc42b64b1e2e23412b1ac4627338a867fb15eb254&slot=0,43.649215,-79.528609,Etobicoke
