Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
American (Traditional),"2105 Lawrence Avenue E
Scarborough, ON M1R 2Z4",Diana’s Oyster Bar and Grill,(416) 288-1588,$31-60,dianasoysterbar.com,https://www.yelp.ca/biz/dianas-oyster-bar-and-grill-scarborough,43.745922,-79.291433,Scarborough
American (Traditional),"55 Town Centre Court
Unit 101
Scarborough, ON M1P 4X4",St. Louis Bar & Grill,(416) 849-9418,$11-30,stlouiswings.com,https://www.yelp.ca/biz/st-louis-bar-and-grill-scarborough-2,43.774155,-79.253781,Scarborough
American (Traditional),"2105 Lawrence Avenue E
Scarborough, ON M1R 2Z4",Diana’s Oyster Bar and Grill,(416) 288-1588,$31-60,dianasoysterbar.com,https://www.yelp.ca/adredir?ad_business_id=Mrqk1ydkvgKtlxrExCv6gQ&campaign_id=LqaLTOfh-bHEN74tedwxvQ&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fdianas-oyster-bar-and-grill-scarborough&request_id=e70a45f1c4b7bc8a&signature=bca558b8269df1f9ba1d78bfd133d9dc2f4610390bd672705a6109bddb87966e&slot=0,43.745922,-79.291433,Scarborough
American (Traditional),"1780 Markham Rd
Scarborough, ON M1B 2W2",Harvey’s Restaurants,(416) 335-4545,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-8,43.794709,-79.240328,Scarborough
American (Traditional),"2555 Victoria Park Ave
Scarborough, ON M1T 1A3",Harvey’s Restaurants,(416) 494-9693,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-7,43.773067,-79.321757,Scarborough
American (Traditional),"2310 Lawrence Ave E
Scarborough, ON M1P 2P9",Harvey’s Restaurants,(416) 757-7000,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-4,43.7495,-79.27619,Scarborough
American (Traditional),"853 Milner Ave
Scarborough, ON M1B 5N6",Harvey’s Restaurants,(416) 283-2460,$11-30,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-2,43.800355,-79.198406,Scarborough
American (Traditional),"300 Borough Dr
215
Scarborough, ON M1P 4P5",Moxie’s Grill & Bar,(416) 296-8803,$11-30,moxies.ca,https://www.yelp.ca/biz/moxies-grill-and-bar-scarborough,43.776146,-79.257638,Scarborough
American (Traditional),"633 Markham Road
Scarborough, ON M1H 3G7",Redhead’s Restaurant,(416) 431-3451,,,https://www.yelp.ca/biz/redheads-restaurant-scarborough,43.759992,-79.22533,Scarborough
American (Traditional),"4190 Kingston Road
Scarborough, ON M1E 4W1",Sunny Sportsbar & Grill,(416) 286-8988,,,https://www.yelp.ca/biz/sunny-sportsbar-and-grill-scarborough,43.759418,-79.1978,Scarborough
Arabian,"1996 Lawrence Avenue E
Scarborough, ON M1R 2Z1",Wadi Food,(416) 546-2036,,,https://www.yelp.ca/biz/wadi-food-scarborough,43.745085,-79.297057,Scarborough
Asian Fusion,"3250 Midland Avenue
Unit G126
Scarborough, ON M1V 4W9",Flaming Kitchen,(416) 297-6055,$11-30,,https://www.yelp.ca/biz/flaming-kitchen-scarborough,43.803889,-79.28635,Scarborough
Asian Fusion,"1188 Kennedy Road
Scarborough, ON M1P 2L1",Kim Kim Indian Hakka Chinese Restaurant,(416) 757-8300,Under $10,kimkim.ca,https://www.yelp.ca/biz/kim-kim-indian-hakka-chinese-restaurant-scarborough,43.753508,-79.276481,Scarborough
Asian Fusion,"2058 Ellesmere Road
Unit 1
Scarborough, ON M1H 2V6",Hakka Legend Asian Cuisine,(416) 289-8885,$11-30,hakkalegend.com,https://www.yelp.ca/biz/hakka-legend-asian-cuisine-scarborough,43.776412,-79.234966,Scarborough
Asian Fusion,"2173 Lawrence Avenue E
Scarborough, ON M1P 2P5",Wong’s Asian Cuisine,(416) 285-0289,Under $10,wongsasiancuisine.net,https://www.yelp.ca/biz/wongs-asian-cuisine-scarborough,43.747277,-79.283849,Scarborough
Asian Fusion,"2412 Eglinton Avenue E
Scarborough, ON M1K 2P3",Chung Moi,(416) 755-5293,$11-30,,https://www.yelp.ca/biz/chung-moi-scarborough,43.731956,-79.269189,Scarborough
Asian Fusion,"633 Silver Star Boulevard
Suite 115
Scarborough, ON M1V 5N1",Destiny,(416) 222-7799,$11-30,destinyasianfusion.com,https://www.yelp.ca/biz/destiny-scarborough-3,43.821973,-79.298371,Scarborough
Asian Fusion,"4190 Kingston Roa
Unit 8
Scarborough, ON M1E 4W1",Tai Chi Restaurant,(416) 282-8828,$11-30,taichirestaurant.ca,https://www.yelp.ca/biz/tai-chi-restaurant-scarborough,43.759418,-79.1978,Scarborough
Asian Fusion,"6 Andrew Ave
Scarborough, ON M1M 3G9",Kim Asia Cuisine,(416) 977-9922,,,https://www.yelp.ca/biz/kim-asia-cuisine-scarborough,43.720984,-79.245147,Scarborough
Bangladeshi,"3212 Eglinton Avenue E
Scarborough, ON M1J 2H6",Premium Sweets,,$11-30,premiumsweets.ca,https://www.yelp.ca/biz/premium-sweets-scarborough,43.743548,-79.217714,Scarborough
Barbeque,"3833 Midland Avenue
Scarborough, ON M1V 5L6",Ho Ho Barbeque,(416) 321-9818,Under $10,,https://www.yelp.ca/biz/ho-ho-barbeque-scarborough,43.813658,-79.291422,Scarborough
Barbeque,"4227 Av Sheppard E
Scarborough, ON M1S 5H5",Lung Tung Bbq Food,(416) 293-6669,Under $10,,https://www.yelp.ca/biz/lung-tung-bbq-food-scarborough,43.785204,-79.277574,Scarborough
Barbeque,"3330 Pharmacy Avenue
Scarborough, ON M1W 3V8",Xin Jiang Barbecue Restaurant,(416) 493-3398,$11-30,,https://www.yelp.ca/biz/xin-jiang-barbecue-restaurant-scarborough,43.804308,-79.331254,Scarborough
Barbeque,"375 Bamburgh Cir
Scarborough, ON M1W 3Y1",Sam Woo BBQ,(416) 491-3034,$11-30,,https://www.yelp.ca/biz/sam-woo-bbq-scarborough,43.816086,-79.322503,Scarborough
Barbeque,"4035 Gordon Baker Road
Scarborough, ON M1W 2P3",Charcool BBQ,(416) 491-2848,,,https://www.yelp.ca/biz/charcool-bbq-scarborough,43.810513,-79.337988,Scarborough
Barbeque,"3330 Pharmacy Avenue
Scarborough, ON M1W 3V8",Fuji Lamb House,(647) 727-2518,$11-30,,https://www.yelp.ca/biz/fuji-lamb-house-scarborough,43.804255,-79.331052,Scarborough
Barbeque,"300 Borough Drive
Scarborough, ON M1P 4P5",Pablo’s Grill It Up,(416) 279-0111,$11-30,,https://www.yelp.ca/biz/pablos-grill-it-up-scarborough,43.776146,-79.257638,Scarborough
Barbeque,"4400 Sheppard Ave E
Scarborough, ON M1S 5J5",East Court & Mike’s BBQ,(416) 609-2388,$11-30,,https://www.yelp.ca/biz/east-court-and-mikes-bbq-scarborough,43.787551,-79.269658,Scarborough
Barbeque,"2950 Birchmount Road
Scarborough, ON M1W 3G5",Jade Bbq House,(416) 502-2882,,,https://www.yelp.ca/biz/jade-bbq-house-scarborough,43.79934,-79.306647,Scarborough
Barbeque,"4465 Sheppard Ave E
Scarborough, ON M1S 5H9",Nam May BBQ,(647) 351-6220,,,https://www.yelp.ca/biz/nam-may-bbq-scarborough,43.787725,-79.265773,Scarborough
Barbeque,"4810 Sheppard Avenue E
Scarborough, ON M1S 4N6",Best Friends Chinese Seafood and Korean Barbeque Res,(416) 335-8836,,,https://www.yelp.ca/biz/best-friends-chinese-seafood-and-korean-barbeque-res-scarborough,43.791817,-79.250218,Scarborough
Barbeque,"4 Greystone Walk
Scarborough, ON M1K 5J2",Lam Kee B B Q Restaurant,(416) 266-1616,Under $10,,https://www.yelp.ca/biz/lam-kee-b-b-q-restaurant-scarborough,43.724944,-79.252302,Scarborough
Barbeque,"4186-4188 Finch Ave E
Unit 32
Scarborough, ON M1S 5C9",Taste Good,(416) 609-1313,,,https://www.yelp.ca/biz/taste-good-scarborough,43.803502,-79.287315,Scarborough
Barbeque,"4188 Av Finch E
Scarborough, ON M1S 4T6",Kum Hong Bbq House,(416) 609-1313,Under $10,,https://www.yelp.ca/biz/kum-hong-bbq-house-scarborough,43.803908,-79.287035,Scarborough
Barbeque,"3833 Midland Ave
Scarborough, ON M1V 5L6",Tung Tak Bbq House,(416) 298-1395,Under $10,,https://www.yelp.ca/biz/tung-tak-bbq-house-scarborough,43.813658,-79.291422,Scarborough
Barbeque,"7 Glen Watford Drive
Scarborough, ON M1S 2B7",Taste Good B-B-Q,(416) 299-0188,,,https://www.yelp.ca/biz/taste-good-b-b-q-scarborough,43.786278,-79.27517,Scarborough
Barbeque,"8 Glen Watford Drive
Scarborough, ON M1S 2B7",Sam May BBQ,(416) 321-2006,Under $10,,https://www.yelp.ca/biz/sam-may-bbq-scarborough,43.786935,-79.27627,Scarborough
Barbeque,"2101 Brimley Road
Scarborough, ON M1S 2B4",Ping Heung Bbq House,(416) 609-8183,,,https://www.yelp.ca/biz/ping-heung-bbq-house-scarborough,43.788758,-79.268796,Scarborough
Breakfast & Brunch,"1920 Ellesmere Road
Scarborough, ON M1H 2V6",Terry’s Restaurant & Bar,(416) 431-3565,Under $10,,https://www.yelp.ca/biz/terrys-restaurant-and-bar-scarborough-2,43.774634,-79.240774,Scarborough
Breakfast & Brunch,"1519 Birchmount Road
Scarborough, ON M1P 2H2",Chef George Breakfast and Lunch,(416) 383-0552,Under $10,chefgeorgerivera.com,https://www.yelp.ca/biz/chef-george-breakfast-and-lunch-scarborough,43.759428,-79.289208,Scarborough
Breakfast & Brunch,"1928 McCowan Road
Scarborough, ON M1S 4K1",Panagio’s All Day Grill,(416) 293-2444,$11-30,panagios.ca,https://www.yelp.ca/biz/panagios-all-day-grill-scarborough,43.792978,-79.260276,Scarborough
Breakfast & Brunch,"37 William Kitchen Rd
Scarborough, ON M1P 5B7",Sunset Grill,(416) 321-1600,$11-30,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-scarborough,43.772551,-79.281097,Scarborough
Breakfast & Brunch,"2560 Gerrard Street E
Scarborough, ON M1N 1W8",Quarry Cafe,(416) 690-2098,$11-30,,https://www.yelp.ca/biz/quarry-cafe-scarborough,43.688649,-79.279984,Scarborough
Breakfast & Brunch,"26 William Kitchen Road
Scarborough, ON M1P 5B7",Mirage Grill & Lounge,(416) 335-1177,$11-30,cafe-mirage.com,https://www.yelp.ca/biz/mirage-grill-and-lounge-scarborough,43.773011,-79.282174,Scarborough
Breakfast & Brunch,"1923 Eglinton Ave
Scarborough, ON M1L 2M3",Eggsmart,(416) 901-6831,$11-30,eggsmart.ca,https://www.yelp.ca/biz/eggsmart-scarborough-6,43.727778,-79.287556,Scarborough
Breakfast & Brunch,"2072 Lawrence Avenue E
Scarborough, ON M1R 2Z5",Wexford Restaurant,(416) 755-1229,$11-30,,https://www.yelp.ca/biz/wexford-restaurant-scarborough-2,43.745612,-79.293687,Scarborough
Breakfast & Brunch,"2609 Eglinton Avenue E
Scarborough, ON M1K 2S2",Tara Inn,(416) 264-2723,Under $10,,https://www.yelp.ca/biz/tara-inn-scarborough,43.735704,-79.252814,Scarborough
Breakfast & Brunch,"2690 Eglinton Ave E
Scarborough, ON M1K 2S3",Eggsmart,(416) 265-6666,$11-30,eggsmart.ca,https://www.yelp.ca/biz/eggsmart-scarborough-3,43.736625,-79.248691,Scarborough
Breakfast & Brunch,"2904 Sheppard Ave E
Scarborough, ON M1T 3J4",Eggsmart,(647) 348-3235,$11-30,eggsmart.ca,https://www.yelp.ca/biz/eggsmart-scarborough-4,43.775558,-79.322656,Scarborough
Breakfast & Brunch,"1961 Kennedy Rd
Scarborough, ON M1P 5A2",Eggsmart,(416) 293-6099,$11-30,eggsmart.ca,https://www.yelp.ca/biz/eggsmart-scarborough-2,43.768974,-79.282,Scarborough
Breakfast & Brunch,"477 Ellesmere Rd
Scarborough, ON M1R 4E5",Eggsmart,(647) 347-6756,$11-30,eggsmart.ca,https://www.yelp.ca/biz/eggsmart-scarborough-7,43.761943,-79.295856,Scarborough
Breakfast & Brunch,"633 Markham Road
Scarborough, ON M1H 3G7",Redhead’s Restaurant,(416) 431-3451,,,https://www.yelp.ca/biz/redheads-restaurant-scarborough,43.759992,-79.22533,Scarborough
Breakfast & Brunch,"3270 Eglinton Avenue E
Scarborough, ON M1J 2H6",Tim Hortons,(416) 269-0786,,timhortons.com/ca/en,https://www.yelp.ca/biz/tim-hortons-scarborough-4,43.744187,-79.215977,Scarborough
Breakfast & Brunch,"1A-773 Warden Avenue
Scarborough, ON M1L 4C2",Greg’s Breakfast And Lunch,(647) 348-1953,,,https://www.yelp.ca/biz/gregs-breakfast-and-lunch-scarborough,43.723934,-79.284784,Scarborough
Breakfast & Brunch,"1970 Eglinton Ave E
Scarborough, ON M1L 2M6",The Great Canadian Bagel,(416) 759-6272,,,https://www.yelp.ca/biz/the-great-canadian-bagel-scarborough,43.730458,-79.28563,Scarborough
Breakfast & Brunch,"1880 Eglinton Avenue E
Unit 161
Scarborough, ON M1L 2L1",Country Style Coffee,(416) 288-1287,,countrystyle.com,https://www.yelp.ca/biz/country-style-coffee-scarborough,43.726229,-79.299431,Scarborough
Breakfast & Brunch,"1585 Ellesmere Road
Scarborough, ON M1P 2Y3",Subway,(416) 438-9654,,w.subway.com,https://www.yelp.ca/biz/subway-scarborough-25,43.771661,-79.252848,Scarborough
British,"1 Eglinton Square
Scarborough, ON M1L 2K1",Mrs Bridges’ British Bakery,(416) 701-9851,,,https://www.yelp.ca/biz/mrs-bridges-british-bakery-scarborough,43.724052,-79.301169,Scarborough
British,"3750 Kingston Road
Scarborough, ON M1J 3H5",The Olde Stone Cottage Pub & Patio,(416) 265-7932,$11-30,stonecottagepub.com,https://www.yelp.ca/biz/the-olde-stone-cottage-pub-and-patio-scarborough,43.746893,-79.208688,Scarborough
British,"2555 Victoria Park Avenue
Scarborough, ON M1T 1A3",Queen’s Head Pub,(416) 850-3291,$11-30,queensheadpub.ca,https://www.yelp.ca/biz/queens-head-pub-scarborough,43.772917,-79.321447,Scarborough
Buffets,"2206 Eglinton Avenue E
Scarborough, ON M1L 4S7",Mandarin,(416) 288-1177,$11-30,mandarinrestaurant.com,https://www.yelp.ca/biz/mandarin-scarborough,43.730533,-79.279639,Scarborough
Buffets,"7 Brimley Road S
Scarborough, ON M1M 3W3",Bluffers Park Restaurant,(416) 264-2337,$31-60,bluffersparkrestaurant.com,https://www.yelp.ca/biz/bluffers-park-restaurant-scarborough,43.706513,-79.231702,Scarborough
Buffets,"3785 Kingston Road
Scarborough, ON M1J 3M4",Restaurant Chinese Buffet,(416) 269-9992,,,https://www.yelp.ca/biz/restaurant-chinese-buffet-scarborough,43.747385,-79.207547,Scarborough
Burgers,"1033 Markham Road
Scarborough, ON M1H 2Y5",The Real McCoy Burgers & Pizza,(416) 439-6804,Under $10,therealmccoyburgers.com,https://www.yelp.ca/biz/the-real-mccoy-burgers-and-pizza-scarborough,43.774055,-79.230641,Scarborough
Burgers,"1158 Kennedy Road
Scarborough, ON M1P 2L1",Kathy’s Grill,(647) 341-5555,Under $10,,https://www.yelp.ca/biz/kathys-grill-scarborough,43.752741,-79.276541,Scarborough
Burgers,"2851 Kingston Road
Scarborough, ON M1M 1N2",Big Boy’s Burgers,(416) 244-2697,Under $10,bigboysburgers.com,https://www.yelp.ca/biz/big-boys-burgers-scarborough,43.721669,-79.236062,Scarborough
Burgers,"800 Warden Avenue
Building C
Scarborough, ON M1L 4T7",Five Guys,(416) 755-5757,$11-30,fiveguys.com,https://www.yelp.ca/biz/five-guys-scarborough-2,43.726226,-79.287379,Scarborough
Burgers,"2280 Lawrence Avenue E
Scarborough, ON M1P 2P9",Harry’s Drive-In,(416) 759-5980,Under $10,,https://www.yelp.ca/biz/harrys-drive-in-scarborough,43.74908,-79.27714,Scarborough
Burgers,"2540 Eglinton Avenue E
Scarborough, ON M1K 2R5",T-Bones Sizzling Steaks & Burgers Drive-In Restaurant,(416) 269-5757,$11-30,,https://www.yelp.ca/biz/t-bones-sizzling-steaks-and-burgers-drive-in-restaurant-scarborough,43.735762,-79.254635,Scarborough
Burgers,"5745 Finch Avenue E
Scarborough, ON M1B 2G5",MR Burger,(416) 292-3234,,,https://www.yelp.ca/biz/mr-burger-scarborough,43.81518,-79.232832,Scarborough
Burgers,"2397 Eglinton Ave E
Scarborough, ON M1K 2M5",Pizza Village,(416) 752-9070,Under $10,,https://www.yelp.ca/biz/pizza-village-scarborough-2,43.73191,-79.269315,Scarborough
Burgers,"2555 Victoria Park Ave
Scarborough, ON M1T 1A3",Harvey’s Restaurants,(416) 494-9693,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-7,43.773067,-79.321757,Scarborough
Burgers,"629 Av Pharmacy
Scarborough, ON M1L 3H3",Jumbo Hamburger,(416) 755-6451,Under $10,,https://www.yelp.ca/biz/jumbo-hamburger-scarborough,43.710696,-79.290701,Scarborough
Burgers,"1585 Warden Avenue
Scarborough, ON M1R 2S9",A&W,(416) 754-1252,Under $10,aw.ca,https://www.yelp.ca/biz/a-and-w-scarborough-5,43.766259,-79.301891,Scarborough
Burgers,"100 Eglinton Square
Scarborough, ON M1L 2K1",Burger King,(416) 752-3681,Under $10,bk.com,https://www.yelp.ca/biz/burger-king-scarborough-6,43.723513,-79.301183,Scarborough
Burgers,"580 Progress Avenue
Scarborough, ON M1P 2K2",Jack Astor’s Bar & Grill,(416) 296-0965,$11-30,jackastors.com,https://www.yelp.ca/biz/jack-astors-bar-and-grill-scarborough,43.777538,-79.254247,Scarborough
Burgers,"2203 Kingston Road
Scarborough, ON M1N 1T7",Chick-N-Burger,(416) 261-8383,Under $10,,https://www.yelp.ca/biz/chick-n-burger-scarborough,43.703272,-79.253072,Scarborough
Burgers,"462 Birchmount Road
Scarborough, ON M1K 1N8",Uncle Harry’s Fish And Chips,(416) 690-0085,Under $10,,https://www.yelp.ca/biz/uncle-harrys-fish-and-chips-scarborough,43.70704,-79.268192,Scarborough
Burgers,"853 Milner Ave
Scarborough, ON M1B 5N6",Harvey’s Restaurants,(416) 283-2460,$11-30,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-2,43.800355,-79.198406,Scarborough
Burgers,"1780 Markham Rd
Scarborough, ON M1B 2W2",Harvey’s Restaurants,(416) 335-4545,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-8,43.794709,-79.240328,Scarborough
Burgers,"2310 Lawrence Ave E
Scarborough, ON M1P 2P9",Harvey’s Restaurants,(416) 757-7000,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-4,43.7495,-79.27619,Scarborough
Burgers,"1460 Kennedy Rd
Scarborough, ON M1P 2L7",Wendy’s,(416) 752-8195,,wendys.ca,https://www.yelp.ca/biz/wendys-scarborough-2,43.764958,-79.281498,Scarborough
Burgers,"3150 St Clair E
Scarborough, ON M1L 1V6",McDonald’s,(416) 751-9014,$11-30,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-scarborough-24,43.709305,-79.295228,Scarborough
Burgers,"3305 Sheppard Ave E
Scarborough, ON M1T 3K2",McDonald’s,(416) 491-7751,Under $10,mcdonalds.com/ca/en-ca/restau…,https://www.yelp.ca/biz/mcdonalds-scarborough-13,43.778091,-79.308822,Scarborough
Burgers,"2480 Gerrard Street E
Scarborough, ON M1N 4C3",McDonald’s,(416) 690-3659,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-scarborough,43.687572,-79.286587,Scarborough
Burgers,"2701 Lawrence Avenue E
Scarborough, ON M1P 2S2",McDonald’s,(416) 752-2610,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-scarborough-2,43.75188,-79.260795,Scarborough
Burgers,"1157 Ellesmere Road
Scarborough, ON M1P 2X6",Big Time Burgers,(416) 750-9075,,,https://www.yelp.ca/biz/big-time-burgers-scarborough,43.767968,-79.270645,Scarborough
Burgers,"785 Milner Avenue
Scarborough, ON M1B 3C3",McDonald’s,(416) 284-5362,Under $10,mcdonalds.com,https://www.yelp.ca/biz/mcdonalds-scarborough-7,43.79807,-79.201395,Scarborough
Burgers,"3495 Lawrence Ave E
Scarborough, ON M1H 1B3",McDonald’s,(416) 289-2830,,mcdonalds.com/ca/en-ca/restau…,https://www.yelp.ca/biz/mcdonalds-scarborough-25,43.757291,-79.229378,Scarborough
Burgers,"85 Ellesmere Road
Scarborough, ON M1R 4B8",McDonald’s,(416) 391-0404,Under $10,mcdonalds.com/ca/en-ca.html,https://www.yelp.ca/biz/mcdonalds-scarborough-4,43.758019,-79.313333,Scarborough
Burgers,"3132 Eglinton Avenue E
Scarborough, ON M1J 2H1",McDonald’s,(416) 261-6241,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-scarborough-29,43.742579,-79.223493,Scarborough
Burgers,"3100 Ellesmere Road
Petro Canada
Scarborough, ON M1E 4C2",A&W,(416) 208-7018,,aw.ca,https://www.yelp.ca/biz/a-and-w-scarborough-2,43.784976,-79.194901,Scarborough
Burgers,"7 Brimley Road S
Scarborough, ON M1M 3W3",The Dogfish Pub & Eatery,(416) 267-9408,$11-30,thedogfish.ca,https://www.yelp.ca/biz/the-dogfish-pub-and-eatery-scarborough,43.71924,-79.240726,Scarborough
Burgers,"2908 Ellesmere Road
Scarborough, ON M1E 4B8",Wendy’s,(416) 208-9902,,,https://www.yelp.ca/biz/wendys-scarborough-6,43.783225,-79.202384,Scarborough
Burgers,"1571 Sandhurst Circle
Scarborough, ON M1V 1V2",McDonald’s,(416) 292-6706,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-scarborough-27,43.808365,-79.267446,Scarborough
Burgers,"633 Markham Road
Scarborough, ON M1H 3G7",Redhead’s Restaurant,(416) 431-3451,,,https://www.yelp.ca/biz/redheads-restaurant-scarborough,43.759992,-79.22533,Scarborough
Burgers,"2870 Eglinton Avenue E
Scarborough, ON M1J 2C8",McDonald’s,(416) 267-5984,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-scarborough-28,43.738947,-79.23984,Scarborough
Burgers,"1 Eglinton Square
Scarborough, ON M1L 2K1",McDonald’s,(416) 701-9560,,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-scarborough-5,43.723782,-79.299171,Scarborough
Burgers,Scarborough Town Centre,A&W,(416) 296-2559,,aw.ca,https://www.yelp.ca/biz/a-and-w-scarborough-3,43.774976,-79.257022,Scarborough
Burgers,"2260 Markham Rd
Scarborough, ON M1B 2W4",McDonald’s,(416) 321-3590,Under $10,mcdonalds.ca/ca/en.html,https://www.yelp.ca/biz/mcdonalds-scarborough-22,43.811013,-79.243439,Scarborough
Burgers,"2900 Warden Avenue
Scarborough, ON M1W 2S8",McDonald’s,(416) 491-3199,,mcdonalds.com/ca/en-ca/restau…,https://www.yelp.ca/biz/mcdonalds-scarborough-26,43.798414,-79.318401,Scarborough
Burgers,"960 Warden Avenue
Scarborough, ON M1L 4C9",Wendy’s,(416) 759-8640,,,https://www.yelp.ca/biz/wendys-scarborough-3,43.733571,-79.290391,Scarborough
Burgers,"1280 Markham Road
Scarborough, ON M1H 3B4",McDonalds,(416) 438-3344,Under $10,mcdonalds.com/ca/en-ca.html,https://www.yelp.ca/biz/mcdonalds-scarborough-21,43.781144,-79.23388,Scarborough
Cafes,"1085 Bellamy Road N
Scarborough, ON M1H 3C7",Gerhard’s Cafe,(416) 438-9800,Under $10,gerhardscafe.ca,https://www.yelp.ca/biz/gerhards-cafe-scarborough,43.775619,-79.241271,Scarborough
Cafes,"880 Ellesmere Road
Unit 302
Scarborough, ON M1P 2W6",Ali Baba Cafe and Restaurant,(647) 834-4801,$11-30,,https://www.yelp.ca/biz/ali-baba-cafe-and-restaurant-scarborough,43.765813,-79.281899,Scarborough
Cafes,"2222 Warden Avenue
Scarborough, ON M1T 1V6",Groak Cafe,(647) 242-7316,,,https://www.yelp.ca/biz/groak-cafe-scarborough,43.780642,-79.309264,Scarborough
