Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Chicken Wings,"1662 Eglinton Avenue W
York, ON M6E 2H2",Ming City Restaurant & Bar,(416) 789-1688,Under $10,mingcityrestaurant.ca,https://www.yelp.ca/biz/ming-city-restaurant-and-bar-york-2,43.696998,-79.444843,York
Chicken Wings,"761 Jane Street
York, ON M6N 4B4",Dupont Bbq Chicken 2,(416) 762-6501,,,https://www.yelp.ca/biz/dupont-bbq-chicken-2-york,43.671497,-79.493343,York
Chicken Wings,"500 Rogers Road
York, ON M6M 1B3",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-york,43.682,-79.46791,York
Chicken Wings,"1768 Weston Road
York, ON M9N 1V8",Canadian Pizza Unlimited,(647) 748-8020,,canadianpizzaunlimited.ca,https://www.yelp.ca/biz/canadian-pizza-unlimited-york,43.698412,-79.512211,York
Chicken Wings,"1650 Jane St
York, ON M9N 2R9",Double Double Pizza Chicken,(416) 241-0000,$11-30,,https://www.yelp.ca/biz/double-double-pizza-chicken-york-2,43.701519,-79.503415,York
Chicken Wings,"1874 Weston Road
York, ON M9N 1W1",Weston Bbq Chicken,(416) 245-9654,,,https://www.yelp.ca/biz/weston-bbq-chicken-york,43.699775,-79.515707,York
Chinese,"1662 Eglinton Avenue W
York, ON M6E 2H2",Ming City Restaurant & Bar,(416) 789-1688,Under $10,mingcityrestaurant.ca,https://www.yelp.ca/biz/ming-city-restaurant-and-bar-york-2,43.696998,-79.444843,York
Chinese,"640 Rogers Rd
York, ON M6M 1C1",Lucky Chinese Food,(416) 651-8888,$11-30,,https://www.yelp.ca/biz/lucky-chinese-food-york,43.681903,-79.474325,York
Chinese,"26c Scarlett Road
York, ON M6N 4K1",Yummy Yummy Chinese Food,(416) 766-2301,,,https://www.yelp.ca/biz/yummy-yummy-chinese-food-york,43.66758,-79.500063,York
Chinese,"1690 Jane Street
Suite B
York, ON M9N 2S4",Golden Star Noodle Restaurant,(416) 241-8888,,,https://www.yelp.ca/biz/golden-star-noodle-restaurant-york,43.703164,-79.504088,York
Chinese,"3466 Dundas St W
York, ON M6S 2S1",Ho Lee Chow,(416) 767-4320,$11-30,holeechow.com,https://www.yelp.ca/biz/ho-lee-chow-york,43.665936,-79.487438,York
Chinese,"2145 Weston Rd
York, ON M9N 1X8",China China Express,(416) 242-4462,,,https://www.yelp.ca/biz/china-china-express-york,43.702837,-79.524895,York
Chinese,"1019 Weston Rd
York, ON M6N 3R9",Dragon House Chinese Food,(416) 762-1271,Under $10,,https://www.yelp.ca/biz/dragon-house-chinese-food-york,43.685042,-79.485292,York
Chinese,"1735 Eglinton Ave W
York, ON M6E 2H4",J J M Homestyle Chinese Restaurant,(416) 782-9551,,,https://www.yelp.ca/biz/j-j-m-homestyle-chinese-restaurant-york,43.696365,-79.44707,York
Chinese,"572 Rogers Rd
York, ON M6M 1B6",Golden Garden Restaurant,(416) 651-3071,Under $10,,https://www.yelp.ca/biz/golden-garden-restaurant-york,43.682334,-79.471118,York
Chinese,"1804 Weston Road
York, ON M9N 1V8",Shanghai Weston Garden,(416) 249-7779,,,https://www.yelp.ca/biz/shanghai-weston-garden-york,43.699019,-79.513154,York
Delis,"296 Rogers Rd
York, ON M6E 1R3",Angel’s Bakery & Deli,(416) 651-3402,,,https://www.yelp.ca/biz/angels-bakery-and-deli-york,43.683124,-79.456636,York
Delis,"3466 Dundas St W
York, ON M6S 2S1",Singidunum Delicatessen & Cafe,(416) 763-5782,,,https://www.yelp.ca/biz/singidunum-delicatessen-and-cafe-york,43.665936,-79.487438,York
Delis,"546 Rogers Rd
York, ON M6M 1B5",Rowntree Bakery,(416) 653-5555,,,https://www.yelp.ca/biz/rowntree-bakery-york,43.682297,-79.469846,York
Delis,"859 Jane Street
York, ON M6N 4C4",International Delicatessen,(416) 769-1931,,,https://www.yelp.ca/biz/international-delicatessen-york,43.676391,-79.495644,York
Delis,"1742 Jane Street
York, ON M9N 2S9",Marisel Delicatessen,(416) 248-8806,,,https://www.yelp.ca/biz/marisel-delicatessen-york,43.704694,-79.504454,York
Falafel,"2079 Av Lawrence O
York, ON M9N 1H7",Falafel Plus Restaurant,(416) 244-7998,,,https://www.yelp.ca/biz/falafel-plus-restaurant-york,43.699958,-79.516935,York
Fast Food,"1611 Eglinton Ave W
York, ON M6E 2H1",Popeyes Louisiana Kitchen,(416) 781-4063,,,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-york-2,43.69697,-79.443715,York
Fast Food,"1975 Weston Rd
York, ON M9N 1W8",Popeyes Louisiana Kitchen,(416) 614-8686,Under $10,,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-york,43.701184,-79.518726,York
Fast Food,"3517 Dundas Street W
York, ON M6S 2S7",KFC,(416) 763-2134,,kfc.ca,https://www.yelp.ca/biz/kfc-york-3,43.665386,-79.489799,York
Fast Food,"1601 Eglinton Avenue W
York, ON M6E 2H1",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-york-2,43.697043,-79.442919,York
Fast Food,Yorkdale Shopping Centre,KFC,(416) 256-7738,,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-12,43.725775,-79.452017,York
Fast Food,"1591 Weston Rd
York, ON M9N 1T4",Dairy Queen Canada,(416) 241-2009,,,https://www.yelp.ca/biz/dairy-queen-canada-york,43.695369,-79.50684,York
Fast Food,"6464 Yonge St
N York, ON M2M 3X4",Barburrito - Centerpoint,(416) 590-2552,,barburrito.ca,https://www.yelp.ca/biz/barburrito-centerpoint-n-york,43.795872,-79.422284,York
Fish & Chips,"2047 Weston Road
York, ON M9N 1X7",Sun Crisp Fish & Chips,(416) 244-6663,Under $10,suncrispfishandchips.com,https://www.yelp.ca/biz/sun-crisp-fish-and-chips-york,43.7018,-79.521461,York
Gluten-Free,"1849 Eglinton Ave W
York, ON M6E 2J3",Chili & Fennel Catering,(647) 204-7243,,chiliandfennel.com,https://www.yelp.ca/biz/chili-and-fennel-catering-york,43.695569,-79.45079,York
Greek,"2216 Eglinton Avenue W
York, ON M6E 2L1",Babos Donerpoint,(416) 785-8121,Under $10,,https://www.yelp.ca/biz/babos-donerpoint-york,43.693307,-79.461808,York
Greek,"3466 Dundas Street W
York, ON M6S 2S1",Pegasus Bar & Grill,(416) 762-2571,Under $10,,https://www.yelp.ca/biz/pegasus-bar-and-grill-york,43.666013,-79.48749,York
Greek,"85 Kincort Street
York, ON M6M 5G7",Greek Eatz,(416) 235-1222,,greekeatz.ca,https://www.yelp.ca/biz/greek-eatz-york,43.700277,-79.468543,York
Hot Dogs,"325 Weston Road
York, ON M6N 4Z9",Pro-Eats Burgers & More,(416) 766-9848,,,https://www.yelp.ca/biz/pro-eats-burgers-and-more-york,43.678897,-79.473661,York
Hot Dogs,"1391 Weston Road
York, ON M6M 4S3",Westwood Burger Place,(416) 244-7713,,,https://www.yelp.ca/biz/westwood-burger-place-york,43.691314,-79.500912,York
Indian,"953 Eglinton Ave W
York, ON M6C 2C4",Bombay Masala,(416) 782-4449,,,https://www.yelp.ca/biz/bombay-masala-york,43.700265,-79.428873,York
Indian,"1561 Eglinton Avenue W
York, ON M6E 2G9",Mainsha Restaurant,(416) 780-0752,Under $10,,https://www.yelp.ca/biz/mainsha-restaurant-york,43.697264,-79.442061,York
Indian,"1822 Jane Street
York, ON M9N 2T3",New Taste of the West Indian Restaurant,(416) 240-7413,,,https://www.yelp.ca/biz/new-taste-of-the-west-indian-restaurant-york,43.707321,-79.505291,York
Indian,"115 York Boulevard
Richmond Hill, ON L4B 3B4",Bhai’s Indian Canteen,(905) 731-7272,$11-30,bhais.ca,https://www.yelp.ca/adredir?ad_business_id=Zcd2yYA5ck-38duDOg6dww&campaign_id=6uKHzIPygSlmJLSaFpWm-Q&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fbhais-indian-canteen-richmond-hill&request_id=8973eb879f417403&signature=be33116542fef1ae0f510e0fde562382b7a41e53c96e4fd5222ac6d155052212&slot=1,43.847089,-79.378247,York
Irish,"1095 Weston Road
York, ON M6N 3S3",The Irish Rose Pub,(416) 763-2478,,,https://www.yelp.ca/biz/the-irish-rose-pub-york,43.686158,-79.487587,York
Irish,"1095 Weston Road
York, ON M6N 3S3",The Irish Rose Pub & Restaurant,(416) 763-2478,,,https://www.yelp.ca/biz/the-irish-rose-pub-and-restaurant-york,43.686158,-79.487587,York
Italian,Yorkdale Shopping Centre,Jamie’s Italian,(416) 238-7450,$11-30,jamieoliver.com/italian/canada,https://www.yelp.ca/biz/jamies-italian-toronto-2,43.726646,-79.453058,York
Italian,"500 Rogers Road
York, ON M6M 1B3",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-york,43.682,-79.46791,York
Italian,"1655 Weston Road
York, ON M9N 1V2",Dicarlo Ristorante,(416) 247-1811,,,https://www.yelp.ca/biz/dicarlo-ristorante-york,43.696658,-79.508436,York
Italian,"140 York Hill Boulevard
Thornhill, ON L4J 2P6",Spezzo Ristorante,(905) 886-9703,,,https://www.yelp.ca/biz/spezzo-ristorante-thornhill,43.800384,-79.44471,York
Japanese,"971 Eglinton Avenue W
York, ON M6C 2C4",Tokyo Sushi,(416) 783-6342,$11-30,,https://www.yelp.ca/biz/tokyo-sushi-york,43.700016,-79.42951,York
Latin American,"1786 Eglinton Avenue W
York, ON M6E 2H6",Toronto Latino,(416) 781-0919,,torontolatino.com,https://www.yelp.ca/biz/toronto-latino-york,43.696151,-79.448871,York
Mediterranean,Yorkdale Shopping Centre,RH Courtyard Cafe,(416) 322-9422,$11-30,,https://www.yelp.ca/biz/rh-courtyard-cafe-toronto,43.724775,-79.45538,York
Mediterranean,"2079 Av Lawrence O
York, ON M9N 1H7",Falafel Plus Restaurant,(416) 244-7998,,,https://www.yelp.ca/biz/falafel-plus-restaurant-york,43.699958,-79.516935,York
Mexican,"1993 Keele Street
York, ON M6M 3Y3",El Nahual,(416) 410-6012,Under $10,,https://www.yelp.ca/biz/el-nahual-york-6,43.690704,-79.473745,York
Mexican,"503 Oakwood Avenue
York, ON M6E 2W9",La Fiesta Catering Restaurant,(416) 652-6671,,,https://www.yelp.ca/biz/la-fiesta-catering-restaurant-york,43.692891,-79.440937,York
Mexican,"6464 Yonge St
N York, ON M2M 3X4",Barburrito - Centerpoint,(416) 590-2552,,barburrito.ca,https://www.yelp.ca/biz/barburrito-centerpoint-n-york,43.795872,-79.422284,York
Middle Eastern,"955 Eglinton Avenue W
York, ON M6C 2C4",Jerusalem Restaurant,(416) 783-6494,$11-30,jerusalem-restaurant.ca,https://www.yelp.ca/biz/jerusalem-restaurant-york,43.700245,-79.428945,York
Middle Eastern,Yorkdale Shopping Centre,Paramount Fine Foods,(416) 546-1770,Under $10,paramountfinefoods.com,https://www.yelp.ca/biz/paramount-fine-foods-toronto-11,43.724775,-79.45538,York
Middle Eastern,"1878 Weston Road
York, ON M9N 1W1",Ali Babas Middle Eastern Cuisine,(416) 244-8219,,alibabas.ca,https://www.yelp.ca/biz/ali-babas-middle-eastern-cuisine-york,43.699824,-79.515839,York
Middle Eastern,"1822 Jane Street
York, ON M9N 2T3",New Taste of the West Indian Restaurant,(416) 240-7413,,,https://www.yelp.ca/biz/new-taste-of-the-west-indian-restaurant-york,43.707321,-79.505291,York
Noodles,"1664 Jane Street
York, ON M9N 2S1",Continental Noodles,(416) 249-4022,,continentalnoodles.com,https://www.yelp.ca/biz/continental-noodles-york,43.702232,-79.503632,York
Pakistani,"1822 Jane Street
York, ON M9N 2T3",New Taste of the West Indian Restaurant,(416) 240-7413,,,https://www.yelp.ca/biz/new-taste-of-the-west-indian-restaurant-york,43.707321,-79.505291,York
Pizza,"434 Oakwood Ave
York, ON M6E 2W5",Oakwood Pizzeria,(416) 654-5655,$11-30,,https://www.yelp.ca/biz/oakwood-pizzeria-york,43.689011,-79.439401,York
Pizza,"361 Oakwood Avenue
York, ON M6E 2W1",One Plus One Pizza,(416) 656-0656,Under $10,1plus1pizza.ca,https://www.yelp.ca/biz/one-plus-one-pizza-york,43.687143,-79.438554,York
Pizza,"1166 Weston Rd
York, ON M6M 4P4",244 Pizza & Wings,(416) 244-7777,Under $10,,https://www.yelp.ca/biz/244-pizza-and-wings-york,43.687335,-79.490314,York
Pizza,"1788 Jane St
York, ON M9N 2T2",Papino’s Pizza,(416) 240-0707,Under $10,,https://www.yelp.ca/biz/papinos-pizza-york,43.706372,-79.504734,York
Pizza,"1007 Eglinton Avenue W
York, ON M6C 2C7",Pizza Pazza,(416) 785-8784,$11-30,pazza.ca,https://www.yelp.ca/biz/pizza-pazza-york,43.699493,-79.431643,York
Pizza,"1929 Weston Rd
York, ON M9N 1W7",Pizza Alps,(416) 243-1243,Under $10,,https://www.yelp.ca/biz/pizza-alps-york,43.700583,-79.517249,York
Pizza,"2540 Eglinton Avenue W
York, ON M6M 1T1",Alnoor Halal Pizza and Chicken,(416) 651-1166,,,https://www.yelp.ca/biz/alnoor-halal-pizza-and-chicken-york-2,43.691186,-79.471246,York
Pizza,"2639 Eglinton Ave W
York, ON M6M 1T6",Triple Triple Pizza & Chicken,(416) 653-3030,Under $10,,https://www.yelp.ca/biz/triple-triple-pizza-and-chicken-york,43.689868,-79.475716,York
Pizza,"2631 Eglinton Ave W
York, ON M6M 1T6",Panzerotto Pizza,(416) 653-5829,,,https://www.yelp.ca/biz/panzerotto-pizza-york,43.689946,-79.475474,York
Pizza,"1735 Keele St
York, ON M6M 3W7",Uncle Nick’s Pizza,(416) 656-4882,,,https://www.yelp.ca/biz/uncle-nicks-pizza-york,43.685692,-79.472904,York
Pizza,"1768 Weston Road
York, ON M9N 1V8",Canadian Pizza Unlimited,(647) 748-8020,,canadianpizzaunlimited.ca,https://www.yelp.ca/biz/canadian-pizza-unlimited-york,43.698412,-79.512211,York
Pizza,"3408 Dundas Street W
York, ON M6S 2S1",Little Caesars Pizza,(416) 604-0007,Under $10,,https://www.yelp.ca/biz/little-caesars-pizza-york,43.665617,-79.484727,York
Pizza,"2631 Eglinton Ave W
York, ON M6M 1T6",Panzerotto Pizza,(416) 653-5829,,,https://www.yelp.ca/biz/panzerotto-pizza-york-2,43.689946,-79.475474,York
Pizza,"1755 Keele St
York, ON M6M 3W9",Mastro Nick Pizzeria & Restaurant,(416) 651-6001,$11-30,,https://www.yelp.ca/biz/mastro-nick-pizzeria-and-restaurant-york,43.686334,-79.473179,York
Pizza,"1601 Eglinton Avenue W
York, ON M6E 2H1",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-york-2,43.697043,-79.442919,York
Pizza,"500 Rogers Road
York, ON M6M 1B3",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-york,43.682,-79.46791,York
Pizza,"1853 Eglinton Ave W
York, ON M6E 2J3",1 Plus 2 Pizza & Wings,(416) 781-6517,,,https://www.yelp.ca/biz/1-plus-2-pizza-and-wings-york,43.695577,-79.450752,York
Pizza,"1655 Weston Road
York, ON M9N 1V2",Little Tony Pizza,(416) 243-1717,,,https://www.yelp.ca/biz/little-tony-pizza-york,43.696658,-79.508436,York
Pizza,"1650 Jane St
York, ON M9N 2R9",Double Double Pizza Chicken,(416) 241-0000,$11-30,,https://www.yelp.ca/biz/double-double-pizza-chicken-york-2,43.701519,-79.503415,York
Pizza,"965 Eglinton Ave W
York, ON M6C 2C4",La Lucciola Pizzeria,(416) 781-2609,,,https://www.yelp.ca/biz/la-lucciola-pizzeria-york,43.700064,-79.429289,York
Pizza,"1148 Weston Rd
York, ON M6N 3S4",Always 3 Pizza and Wings,(416) 767-4433,,,https://www.yelp.ca/biz/always-3-pizza-and-wings-york,43.686784,-79.489536,York
Pizza,"1215 Weston Rd
York, ON M6M 4P7",Nancy’s Bar & Grill,(416) 604-3411,,,https://www.yelp.ca/biz/nancys-bar-and-grill-york,43.688113,-79.492413,York
Pizza,"420 Oakwood Ave
York, ON M6E 2W3",Neon Shop,(416) 536-1313,,,https://www.yelp.ca/biz/neon-shop-york,43.688668,-79.439427,York
Pizza,"2440 Dufferin St
York, ON M6E 3T1",The Best Slice Fast Food,(416) 782-6699,,,https://www.yelp.ca/biz/the-best-slice-fast-food-york,43.698191,-79.451567,York
Pizza,"1792 Weston Rd
York, ON M9N 1V8",Pizza Pollo,(416) 248-9911,,,https://www.yelp.ca/biz/pizza-pollo-york,43.698686,-79.512841,York
Pizza,"55 Emmett Ave
York, ON M6M 2E4",Surf & Play Pizza & Subs,(416) 645-0410,,,https://www.yelp.ca/biz/surf-and-play-pizza-and-subs-york,43.688607,-79.503354,York
Pizza,"100 King St
York, ON M9N 1L3",O’sole Gourmet Pizza,(416) 363-4055,,,https://www.yelp.ca/biz/o-sole-gourmet-pizza-york,43.705741,-79.515914,York
Pizza,"2371 Weston Rd
York, ON M9N 1Z8",Somali Pizza Subs,(416) 248-2483,,,https://www.yelp.ca/biz/somali-pizza-subs-york,43.706248,-79.531835,York
Pizza,"2091 Weston Rd
York, ON M9N 1X7",Settebello Pizzeria & Restaurant,(416) 244-1197,,,https://www.yelp.ca/biz/settebello-pizzeria-and-restaurant-york,43.702129,-79.523049,York
Pizza,"1986 Weston Rd
York, ON M9N 1W2",Sukhvinder Singh,(416) 243-7450,,,https://www.yelp.ca/biz/sukhvinder-singh-york,43.700994,-79.519271,York
Pizza,"1650 Jane St
York, ON M9N 2R9",Singh Charanjit,(416) 244-2223,,,https://www.yelp.ca/biz/singh-charanjit-york,43.701519,-79.503415,York
Portuguese,"370 Oakwood Ave
York, ON M6E 2W3",Churrasqueira Costa Verde BBQ Chicken,(416) 658-9577,Under $10,costaverde.ca,https://www.yelp.ca/biz/churrasqueira-costa-verde-bbq-chicken-york,43.687321,-79.438985,York
Portuguese,"501 Rogers Road
York, ON M6M 1B4",Banaboia Restaurant,(416) 654-0967,$11-30,,https://www.yelp.ca/biz/banaboia-restaurant-york,43.681918,-79.468171,York
Portuguese,"2189 Dufferin St
York, ON M6E 3R9",Doce Minho Pastry and Bakery,(416) 652-8666,Under $10,doceminhobakery.com,https://www.yelp.ca/biz/doce-minho-pastry-and-bakery-york,43.690305,-79.447843,York
Portuguese,"468 Rogers Road
York, ON M6M 1B1",Caloura Bar & Grill,(647) 748-3044,,,https://www.yelp.ca/biz/caloura-bar-and-grill-york,43.682069,-79.46658,York
Portuguese,"450 Rogers Rd
York, ON M6M 1A6",Portugal Barbecue Chicken,(647) 427-2631,,,https://www.yelp.ca/biz/portugal-barbecue-chicken-york,43.682453,-79.464829,York
Portuguese,"335 Av Silverthorn
York, ON M6N 3K5",Os Amigos,(416) 658-0864,,,https://www.yelp.ca/biz/os-amigos-york,43.682613,-79.462852,York
Salad,"3466 Dundas Street W
York, ON M6S 2S1",Pegasus Bar & Grill,(416) 762-2571,Under $10,,https://www.yelp.ca/biz/pegasus-bar-and-grill-york,43.666013,-79.48749,York
Sandwiches,"2474 Dufferin Street
York, ON M6B 4J3",California Sandwiches,(416) 787-5205,$11-30,eatcalifornia.ca,https://www.yelp.ca/biz/california-sandwiches-york,43.700538,-79.451999,York
Sandwiches,"296 Rogers Rd
York, ON M6E 1R3",Angel’s Bakery & Deli,(416) 651-3402,,,https://www.yelp.ca/biz/angels-bakery-and-deli-york,43.683124,-79.456636,York
Sandwiches,"1601 Eglinton Avenue W
York, ON M6E 2H1",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-york-2,43.697043,-79.442919,York
