Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,google_place_id,google_formatted_address,google_lat,google_lng,google_types,match_method,status_website_http,outdated_score,outdated_flag,outdated_reason
Italian,"2885 Dundas Street W
Toronto, ON M6P 1Y9",Nodo,(416) 901-1559,$11-30,nodorestaurant.ca,https://www.yelp.ca/biz/nodo-toronto,43.665338,-79.465662,ChIJbbUW7SE0K4gRk_a5i9Px7RE,"2885 Dundas St W, Toronto, ON M6P 1Y9",43.6653084,-79.4655874,"italian_restaurant,pizza_restaurant,meal_delivery,meal_takeaway,food_delivery,event_venue,restaurant,point_of_interest,food,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"2405A Yonge Street
Toronto, ON M4P 2E7",La Vecchia Ristorante,(416) 489-0630,$11-30,lavecchia.ca,https://www.yelp.ca/biz/la-vecchia-ristorante-toronto,43.710071,-79.398793,ChIJa5o8oSMzK4gR5Lbbne-B_E8,"2405 Yonge St A, Toronto, ON M4P 2E7",43.7101917,-79.3988611,"italian_restaurant,seafood_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"260 King Street E
Toronto, ON M5R 4L5",Mangia & Bevi,(416) 613-1236,$11-30,mbresto.com,https://www.yelp.ca/biz/mangia-and-bevi-toronto,43.652224,-79.366307,ChIJBbWAgCIxK4gRqdJDlP65FPk,"260 King St E, Toronto, ON M5A 4L5",43.6522596,-79.3664767,"restaurant,pizza_restaurant,italian_restaurant,point_of_interest,food,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"382 Spadina Avenue
Main Floor
Toronto, ON M5T 2G5",Levetto,(647) 748-8829,$11-30,levetto.com,https://www.yelp.ca/biz/levetto-toronto-5,43.655289,-79.399303,ChIJG1YZpQE1K4gR4Y-Owa47EvU,"68 Sudbury St, Toronto, ON M6J 0B6",43.6415235,-79.4221685,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"122 Geary Avenue
Toronto, ON M6H 4H1",Famiglia Baldassarre,(647) 293-5395,,famigliabaldassarre.com/#home,https://www.yelp.ca/biz/famiglia-baldassarre-toronto,43.670453,-79.434979,ChIJ4z5poWU0K4gRgWBhGDGgiOo,"122 Geary Ave, Toronto, ON M6H 4H1",43.6704531,-79.4349792,"point_of_interest,food_store,food,store,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"57A Adelaide Street E
Toronto, ON M5C 1K6",Terroni,(416) 203-3093,$11-30,terroni.ca,https://www.yelp.ca/biz/terroni-toronto-2,43.651006,-79.375538,ChIJT1kRzTPL1IkRqYD-w3lcprg,"57 Adelaide St E, Toronto, ON M5C 1K6",43.6509246,-79.3756963,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,timeout,60,review,Website: timeout
Italian,"134 Avenue Road
Toronto, ON M5R 2H6",L’Unita,(416) 964-8686,$31-60,lunita.ca,https://www.yelp.ca/biz/l-unita-toronto-2,43.674374,-79.396707,ChIJcVIJ04s1K4gRwB1yYrOB0mM,"134 Avenue Rd, Toronto, ON M5R 2H6",43.6743186,-79.3965865,"fine_dining_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"666b The Queensway
Toronto, ON M8Y 1K7",Anima Trattoria and Wine Bar,(416) 255-5579,,animatrattoria.com,https://www.yelp.ca/biz/anima-trattoria-and-wine-bar-toronto,43.627432,-79.498419,ChIJt3rqsj42K4gR0VLI61j9ZsA,"666b The Queensway, Etobicoke, ON M8Y 1K6",43.6274428,-79.4984280,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Italian,"36A Prince Arthur Avenue
Toronto, ON M5R 1A9",Fieramosca,(416) 323-0636,$31-60,fieramoscatoronto.com,https://www.yelp.ca/biz/fieramosca-toronto,43.669499,-79.397444,ChIJ_cLCqrw0K4gRA5lETR2-Rlo,"36 A Prince Arthur Ave, Toronto, ON M5R 1B5",43.6695639,-79.3973389,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"1288 Dundas St W
Toronto, ON M6J 1X7",Enoteca Sociale,(416) 534-1200,$31-60,sociale.ca,https://www.yelp.ca/biz/enoteca-sociale-toronto,43.649692,-79.425713,ChIJZWMyH1Y0K4gR_ebDJ9AArM8,"1288 Dundas St W, Toronto, ON M6J 1X7",43.6496094,-79.4256495,"italian_restaurant,bar,restaurant,point_of_interest,food,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"147 Spadina Avenue
Toronto, ON M5V 2L7",Fusaro’s Kitchen,(416) 260-8414,$11-30,fusaros.com,https://www.yelp.ca/biz/fusaros-kitchen-toronto,43.648068,-79.395629,ChIJG1ubn9s0K4gRJlAfFrJF15s,"147 Spadina Ave., Toronto, ON M5V 2L7",43.6482062,-79.3958624,"italian_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"2373 Yonge Street
Toronto, ON M4P 2C8",Grazie Ristorante,(416) 488-0822,$11-30,grazie.ca,https://www.yelp.ca/biz/grazie-ristorante-toronto,43.709392,-79.398862,ChIJ_yW-EiMzK4gRvHHqG-LFF4E,"2373 Yonge St, Toronto, ON M4P 2C8",43.7093346,-79.3986467,"italian_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"38 Wellington Street E
Toronto, ON M5E 1C7",Uncle Tony’s,(416) 868-9564,$11-30,uncletonys.ca,https://www.yelp.ca/biz/uncle-tonys-toronto,43.648368,-79.375031,ChIJ55Ao_y3L1IkR8JIAAY3TKUA,"38 Wellington St E, Toronto, ON M5E 1E3",43.6484766,-79.3749958,"italian_restaurant,pizza_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"832 Dundas Street W
Toronto, ON M6J 1V3",Campagnolo,(416) 364-4785,$31-60,campagnolotoronto.com,https://www.yelp.ca/biz/campagnolo-toronto,43.651712,-79.409499,ChIJ4XHhD7g1K4gRyPWQvvaqtlw,"832 Dundas St W, Toronto, ON M6J 1V3",43.6516851,-79.4095502,"pizza_restaurant,dessert_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Italian,"120 Bremner Boulevard
Toronto, ON M5J 3A6",Taverna Mercatto,(416) 368-9000,$11-30,taverna.mercatto.ca,https://www.yelp.ca/biz/taverna-mercatto-toronto,43.642672,-79.38276,ChIJJUesTdQ0K4gRT-H7rLN30BM,"120 Bremner Blvd suite 100, Toronto, ON M5J 3A6",43.6428484,-79.3829033,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Italian,"892 Queen Street E
Toronto, ON M4M 1J3",Frankie’s,,,frankiesyafrankies.com,https://www.yelp.ca/biz/frankies-toronto-2,43.655169,-79.347313,ChIJq6qecXHL1IkRBSGeUfMK-vs,"892 Queen St E, Toronto, ON M4M 1J3",43.6605715,-79.3431870,"italian_restaurant,meal_delivery,meal_takeaway,food_delivery,restaurant,point_of_interest,food,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"633 Mount Pleasant Road
Toronto, ON M4S 2M9",Positano Restaurant,(416) 932-3982,$11-30,positanorestaurant.ca,https://www.yelp.ca/biz/positano-restaurant-toronto,43.704703,-79.388532,ChIJrTwwrDEzK4gRf6wMPDRbUdk,"633 Mt Pleasant Rd, Toronto, ON M4S 2M9",43.7047086,-79.3885395,"italian_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"9 Clarence Square
Toronto, ON M5V 1H1",Corvo,(416) 979-2929,Above $61,,https://www.yelp.ca/biz/corvo-toronto,43.644696,-79.393871,ChIJud18mtk0K4gRi5ZhFWdSV0k,"9 Clarence Square, Toronto, ON M5V 1H1",43.6447463,-79.3937551,"restaurant,wine_bar,bar,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Italian,"37 Elm Street
Toronto, ON M5G 1H1",Donatello Restaurant,(416) 595-5001,$31-60,donatellorestaurant.ca,https://www.yelp.ca/biz/donatello-restaurant-toronto,43.657425,-79.383474,ChIJ7ZeFXso0K4gRqGxxcej0DjY,"37 Elm St, Toronto, ON M5G 1H1",43.6573753,-79.3834610,"italian_restaurant,fine_dining_restaurant,vegetarian_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"488 Cosburn Avenue
Toronto, ON M4J 2N5",Paul’s Spaghetti,(416) 422-4362,$11-30,paulsspaghetti.com,https://www.yelp.ca/biz/pauls-spaghetti-toronto,43.69306,-79.333599,ChIJrRK_xl_M1IkRCKCulNjG7bA,"488 Cosburn Ave., East York, ON M4J 2N5",43.6930600,-79.3335990,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Italian,"3186 Yonge Street
Toronto, ON M4N 2L1",Parmigiano Trattoria,(416) 489-6668,$11-30,parmigianorestaurant.com,https://www.yelp.ca/biz/parmigiano-trattoria-toronto,43.727844,-79.403104,ChIJV0wvHOgyK4gRb2y06aSBwsI,"3186 Yonge St, Toronto, ON M4N 2L1",43.7278440,-79.4031476,"italian_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Italian,"740 King Street W
Toronto, ON M5V 1N3",Rosina,(416) 519-2994,,ristoranterosina.ca,https://www.yelp.ca/biz/rosina-toronto,43.643642,-79.404694,ChIJbSVpW-A0K4gRP5DiHloHQ1g,"740A King St W, Toronto, ON M5V 1N3",43.6436436,-79.4046802,"italian_restaurant,pizza_restaurant,fine_dining_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"1279 Bloor Street W
Toronto, ON M6H 3Y2",Sugo,(416) 535-1717,$11-30,sugotoronto.com,https://www.yelp.ca/biz/sugo-toronto,43.65836,-79.442249,ChIJGSPZsSI1K4gRsKqoqjuqJhA,"1279 Bloor St W, Toronto, ON M6H 1N7",43.6582302,-79.4422233,"pizza_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"372 Harbord Street
Toronto, ON M6G",Terrazza,(647) 343-3283,$11-30,terrazzato.com,https://www.yelp.ca/biz/terrazza-toronto,43.659051,-79.422309,ChIJZc4CSfQ0K4gRVW6A1Fr_kyU,"372 Harbord St, Toronto, ON M6G 1H9",43.6591099,-79.4221900,"italian_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"294 Richmond Street E
Toronto, ON M5A 4S7",Fusaro’s,(647) 347-3309,$11-30,fusaros.com,https://www.yelp.ca/biz/fusaros-toronto-2,43.653381,-79.369119,ChIJ2deJWTfL1IkR1AjDAbafUqw,"294 Richmond St E #102, Toronto, ON M5A 1P5",43.6533813,-79.3695582,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"1366 Yonge Street
Toronto, ON M4T 3A7",Capocaccia Trattoria,(416) 921-3141,$11-30,capocaccia.ca,https://www.yelp.ca/biz/capocaccia-trattoria-toronto,43.685878,-79.393189,ChIJY5Wn9VozK4gRtL3FOYDkE9Q,"1366 Yonge St, Toronto, ON M4T 3A7",43.6859229,-79.3933579,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,timeout,60,review,Website: timeout
Italian,"382 Yonge Street
Unit #7
Toronto, ON M5B 1S8",SCADDABUSH Italian Kitchen & Bar,(416) 597-8838,$11-30,scaddabush.com,https://www.yelp.ca/biz/scaddabush-italian-kitchen-and-bar-toronto,43.659279,-79.382469,ChIJoRobZbU0K4gRAeRwPn2n0vU,"382 Yonge St Unit #7, Toronto, ON M5B 1S8",43.6590700,-79.3828700,"italian_restaurant,pizza_restaurant,bar_and_grill,wine_bar,bar,restaurant,point_of_interest,food_store,food,store,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"1406 Yonge St
Toronto, ON M4T 1Y5",Nove Trattoria,(647) 345-5848,$11-30,novetrattoria.com,https://www.yelp.ca/biz/nove-trattoria-toronto,43.686734,-79.393788,ChIJNU286FozK4gRZhRbLeqV8gY,"1406 Yonge St, Toronto, ON M4T 1Y5",43.6867451,-79.3937458,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Italian,"1975a Queen Street E
Toronto, ON M4L 1J1",La Sala Restaurant,(416) 694-0004,$31-60,lasala.ca,https://www.yelp.ca/biz/la-sala-restaurant-toronto,43.669745,-79.300607,ChIJ19UACfjL1IkRA2jVO7pciK0,"1975A Queen St E, Toronto, ON M4L 3T2",43.6696733,-79.3005317,"italian_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"516 Eglinton Avenue W
Toronto, ON M5N 1A5",7 Numbers Restaurant,(416) 322-5183,$11-30,sevennumbers.com,https://www.yelp.ca/biz/7-numbers-restaurant-toronto,43.703522,-79.413709,ChIJlZ4yCRIzK4gRpk6xlZPgcQw,"516 Eglinton Ave W, Toronto, ON M5N 1A5",43.7036528,-79.4136744,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"1185 King Street W
Toronto, ON M6K 3C5",Caffino Ristorante,(416) 588-9010,$11-30,caffino.ca,https://www.yelp.ca/biz/caffino-ristorante-toronto,43.639199,-79.425608,ChIJw8wXAao1K4gRio0SyJ5QaUg,"1185 King St W, Toronto, ON M6K 3C5",43.6391708,-79.4254538,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Italian,"1552 Avenue Road
Toronto, ON M5M 3X5",12 Tables,(416) 590-7819,,12table.com,https://www.yelp.ca/biz/12-tables-toronto,43.723372,-79.416278,ChIJAQAdg_wyK4gR8FcoSLhVJHY,"1552 Avenue Rd, North York, ON M5M 3X5",43.7233574,-79.4163475,"italian_restaurant,meal_delivery,fine_dining_restaurant,food_delivery,seafood_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Italian,"940 College Street
Toronto, ON M6H 1A5",Levetto,(416) 792-5602,$11-30,levetto.com,https://www.yelp.ca/biz/levetto-toronto-3,43.653681,-79.42659,ChIJG1YZpQE1K4gR4Y-Owa47EvU,"68 Sudbury St, Toronto, ON M6J 0B6",43.6415235,-79.4221685,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Italian,"53 Scollard Street
Toronto, ON M5R 0A1",Buca Yorkville,(416) 962-2822,$31-60,,https://www.yelp.ca/biz/buca-yorkville-toronto,43.672142,-79.389392,ChIJx_QF3K40K4gRdbeNaAJ2rSI,"53 Scollard Street front entrance located via Yorkville Avenue through the Four Seasons Courtyard, Toronto, ON M5R 0A1",43.6721106,-79.3893619,"italian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Italian,"964 Bathurst Street
Toronto, ON M5R 3G5",Napoli Centrale,(416) 901-6791,$11-30,napolicentralepizzeria.com,https://www.yelp.ca/biz/napoli-centrale-toronto,43.669518,-79.412975,ChIJ2Qk2OZA0K4gRs9V5ah1FkvE,"964 Bathurst St, Toronto, ON M5R 3G5",43.6694370,-79.4130323,"pizza_restaurant,italian_restaurant,bar,restaurant,food,point_of_interest,establishment",ids_only+essentials,ssl_error,60,review,Website: ssl_error
