Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,google_place_id,google_formatted_address,google_lat,google_lng,google_types,match_method,status_website_http,outdated_score,outdated_flag,outdated_reason
Middle Eastern,"1910 Kipling Avenue
Toronto, ON M9W",Sam’s Shawarma & Donair,(416) 614-7267,,,https://www.yelp.ca/biz/sams-shawarma-and-donair-toronto,43.703934,-79.563162,ChIJCdwGgAg6K4gRcTbRzMx5nJI,"1910 Kipling Ave, Etobicoke, ON M9W 4J1",43.7043712,-79.5638452,"middle_eastern_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"218 Queens Quay
Toronto, ON M5J 2Y6",Habeebe’s Shawarma,(416) 363-8169,Under $10,,https://www.yelp.ca/biz/habeebes-shawarma-toronto,43.639851,-79.382428,ChIJb4AVYNU0K4gRs93LCj-Ohps,"218 Queens Quay W, Toronto, ON M5J 2Y6",43.6400781,-79.3824464,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"2034 Lawrence Avenue E
Toronto, ON M1R 2Z3",Sequoia Cafe & Bar,(416) 551-6586,,,https://www.yelp.ca/biz/sequoia-cafe-and-bar-toronto,43.745338,-79.294647,ChIJvex7qgDS1IkRkxsy4f4Uots,"2034 Lawrence Ave E, Scarborough, ON M1R 2Z3",43.7457554,-79.2957830,"bar,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"1960 Lawrence Ave E
Toronto, ON M1R 2Z1",Ali Baba Shawarma,(416) 751-9794,,blogto.com/restaurants/alibab…,https://www.yelp.ca/biz/ali-baba-shawarma-toronto,43.744618,-79.298316,ChIJA-curpLL1IkRO2Tl6toK2F0,"73 Queen St E, Toronto, ON M5C 1R8",43.6530105,-79.3760580,"middle_eastern_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Middle Eastern,"1921 Queen Street E
Toronto, ON M4L 1H3",Today’s Shawarma,(647) 345-8040,,,https://www.yelp.ca/biz/todays-shawarma-toronto,43.668921,-79.304084,ChIJIzkGNaPL1IkRbPo1rjJAqd8,"1608 Queen St E, Toronto, ON M4L 1G2",43.6664028,-79.3169374,"middle_eastern_restaurant,mediterranean_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"36A Rexdale Boulevard
Toronto, ON M9W 5Z3",Kababesh Biryani Hut,(647) 926-0072,,,https://www.yelp.ca/biz/kababesh-biryani-hut-toronto,43.714158,-79.557818,ChIJezza_rMxK4gR-2x39T23_7U,"36A Rexdale Blvd, Etobicoke, ON M9W 5Z3",43.7139797,-79.5583854,"restaurant,catering_service,food_delivery,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"618 Yonge Street
Toronto, ON M4Y 1Z3",Wrap & Grab,(416) 598-0505,Under $10,,https://www.yelp.ca/biz/wrap-and-grab-toronto,43.665909,-79.385216,ChIJf-xHHgA1K4gRmxSJlpbQ0yQ,"618 Yonge St, Toronto, ON M4Y 1Z3",43.6659093,-79.3851723,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"330 Front St W
Toronto, ON M5V 3B7",Anoush Shawarma,(416) 585-7980,Under $10,,https://www.yelp.ca/biz/anoush-shawarma-toronto,43.643638,-79.391082,ChIJc49De9c0K4gRWIwNFf0uElE,"330 Front St W, Toronto, ON M5V 3A4",43.6437656,-79.3912432,"middle_eastern_restaurant,meal_takeaway,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"1940 Lawrence Avenue E
Toronto, ON M1R 2Y7",Alexandria Cafe,(416) 285-8660,Under $10,alexandriacafe.ca,https://www.yelp.ca/biz/alexandria-cafe-toronto,43.744576,-79.300078,ChIJvWWeQPjN1IkR3uHlyEP-TfY,"1940 Lawrence Ave E, Scarborough, ON M1R 2Y7",43.7446712,-79.3000218,"middle_eastern_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Middle Eastern,"218 Queens Quay W
Toronto, ON M5J",Sharwarma Guy,(416) 363-8169,,,https://www.yelp.ca/biz/sharwarma-guy-toronto,43.639702,-79.38184,ChIJwQspY9U0K4gRoZAeKz1I30g,"218 Queens Quay W, Toronto, ON M5J 2Y6",43.6400781,-79.3824464,"middle_eastern_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"1008 Danforth Avenue
Toronto, ON M4J 1M1",Taha’s Restaurant,,,,https://www.yelp.ca/biz/tahas-restaurant-toronto,43.680527,-79.336755,ChIJ7a-goYfM1IkRZ33vpjCwWVs,"1008 Danforth Ave, Toronto, ON M4J 1M1",43.6806767,-79.3368682,"restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"1967 Lawrence Avenue E
Toronto, ON M1R",Ibrahim Pizza & Bbq,(416) 651-1010,Under $10,,https://www.yelp.ca/biz/ibrahim-pizza-and-bbq-toronto,43.744558,-79.2973,ChIJIQbHlvjN1IkRw-T7F_Nlab4,"1967 Lawrence Ave E, Scarborough, ON M1R 2Z2",43.7445294,-79.2974012,"barbecue_restaurant,fast_food_restaurant,middle_eastern_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"1921 Yonge Street
Toronto, ON M4S",Grill Hut,(416) 486-2244,$11-30,,https://www.yelp.ca/biz/grill-hut-toronto,43.698757,-79.396419,ChIJrxjwH0MzK4gRZMrBMNu9tzE,"1560 Yonge St, Toronto, ON M4T 2S9",43.6895773,-79.3949855,"restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"4801 Steeles Avenue W
Toronto, ON M9L 2W1",Garden of Eden Sport Bar & Restaurant,(416) 743-4333,,,https://www.yelp.ca/biz/garden-of-eden-sport-bar-and-restaurant-toronto,43.770766,-79.541158,ChIJUa8uEOEvK4gRozGUZzz1P9I,"4801 Steeles Ave W, North York, ON M9L 2W1",43.7706478,-79.5414099,"restaurant,bar,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"163 Ellington Drive
Toronto, ON M1R 3Y2",Mama’s Sweets,(647) 667-9454,,,https://www.yelp.ca/biz/mamas-sweets-toronto,43.755617,-79.293815,ChIJ5b3HgcPT1IkR2m5mvuViz84,"2022 Sheppard Ave E, North York, ON M2J 4T8",43.7756261,-79.3309039,"dessert_shop,confectionery,food_store,food,point_of_interest,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"1008 Danforth Ave
Toronto, ON M4J 1M2",Al-Madina Restaurant and Catering,(416) 778-8881,,,https://www.yelp.ca/biz/al-madina-restaurant-and-catering-toronto,43.680695,-79.336872,ChIJsVuWqCHN1IkR4K8fF4y_YDo,"1067 Danforth Ave, Toronto, ON M4J 1M1",43.6804894,-79.3356638,"grocery_store,food_store,store,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"2215 Steeles Ave
Toronto, ON M3J 3N2",Best Grill,(416) 650-5551,,,https://www.yelp.ca/biz/best-grill-toronto,43.785275,-79.47781,ChIJlSAXz3MuK4gRRp7IEg6rcVs,"2215 Steeles Ave W, North York, ON M3J 0L2",43.7852540,-79.4778188,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"101 College Street
Toronto, ON M5G 1L7",Anush Middle Eastern Cuisine,(416) 340-7171,Under $10,,https://www.yelp.ca/biz/anush-middle-eastern-cuisine-toronto,43.659778,-79.388315,ChIJb9D_AwIyK4gRbiYnwHF6gTE,"170 Rimrock Rd, North York, ON M3J 0G9",43.7586294,-79.4662145,"middle_eastern_restaurant,mediterranean_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Middle Eastern,"l3 Crossroads Place
Toronto, ON M9N",Shwarma,,,,https://www.yelp.ca/biz/shwarma-toronto,43.711366,-79.532566,ChIJ50-3S-ozK4gRiX7nB9FiDe0,"2488 Dufferin St, Toronto, ON M6B 3R1",43.7010542,-79.4521033,"middle_eastern_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Modern European,"1 Balmoral Avenue
Toronto, ON M4V 3B9",Barnsteiner’s,(416) 515-0551,$31-60,barnsteiners.com,https://www.yelp.ca/biz/barnsteiners-toronto-2,43.685544,-79.393423,ChIJY1lEWVozK4gR22yVhtzFeX8,"1 Balmoral Ave, Toronto, ON M4V 3B9",43.6857068,-79.3933216,"restaurant,food,point_of_interest,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Modern European,"225 The East Mall
Toronto, ON M9B 6J1",Sarajevo Grill & Meat,(647) 748-2112,$11-30,,https://www.yelp.ca/biz/sarajevo-grill-and-meat-toronto,43.632308,-79.552255,ChIJJeo_zvM3K4gRiCY1Bw0A60w,"225 The East Mall, Toronto, ON M9B 6J1",43.6324138,-79.5524054,"restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Modern European,"533 Evans Avenue
Toronto, ON M8W 2V4",Bebo’s Authentic Grill,(647) 352-2400,$11-30,,https://www.yelp.ca/biz/bebos-authentic-grill-toronto,43.612077,-79.541698,ChIJ43BZyR5IK4gRabQxAj_bgAo,"533 Evans Ave., Etobicoke, ON M8W 2V4",43.6120807,-79.5417691,"point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Modern European,"2372 Bloor Street W
Toronto, ON M6S 1P5",Amber European Restaurant,(416) 763-6164,$11-30,ambereuropeanrestaurant.com,https://www.yelp.ca/biz/amber-european-restaurant-toronto,43.649999,-79.482031,ChIJ10rZ-YQ3K4gR7PJIorqDZK4,"2372 Bloor St W, Toronto, ON M6S 1P5",43.6500184,-79.4820074,"restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Modern European,"1194 Bloor Street W
Toronto, ON M6H 1N2",Karelia Kitchen,(647) 748-1194,$11-30,kareliakitchen.com,https://www.yelp.ca/biz/karelia-kitchen-toronto-2,43.659419,-79.438004,ChIJwwL0ok01K4gRg95lhvfdYs4,"1194 Bloor St W, Toronto, ON M6H 1N2",43.6595496,-79.4380699,"restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Modern European,"40 Bay St
Toronto, ON M5J 2X2",Platinum Club,(416) 815-2582,Above $61,,https://www.yelp.ca/biz/platinum-club-toronto,43.643521,-79.379082,ChIJHxfrYCvL1IkRtxJeaYsit3w,"Scotiabank Arena, 40 Bay St., Toronto, ON M5J 2X2",43.6437007,-79.3784421,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Modern European,"1088 Bathurst St
Toronto, ON M5R 3G9",Cafe Melektaus,(416) 645-5380,Under $10,,https://www.yelp.ca/biz/cafe-melektaus-toronto,43.672665,-79.41432,ChIJQQoZ_5I1K4gRx4TxpdtfXkk,"1078 Bathurst St, Toronto, ON M5R 3G9",43.6724821,-79.4143711,"restaurant,bar,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Modern European,"791 Broadview Avenue
Toronto, ON M4K 2P8",Mihalis Place Dining,(416) 469-9565,$11-30,,https://www.yelp.ca/biz/mihalis-place-dining-toronto,43.677597,-79.358499,ChIJFVePLaDM1IkRmt5dvIz3z5I,"791 Broadview Ave, Toronto, ON M4K 2P8",43.6776536,-79.3584358,"restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Modern European,"Danforth Ave
Toronto, ON",Legion,,,,https://www.yelp.ca/biz/legion-toronto,43.68677,-79.308101,ChIJmeWspBjM1IkRz2H9sAeSUao,"9 Dawes Rd, Toronto, ON M4C 5A8",43.6880147,-79.2968126,"point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
