Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Afghan,"492 Danforth Avenue
Toronto, ON M4K 1P6",Christina’s On the Danforth,(416) 463-4418,$11-30,christinas.ca,https://www.yelp.ca/adredir?ad_business_id=wcYar8rgLFA7Mu3wJUqEgQ&campaign_id=kUomcp54KOfpN4tnS6vcxw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fchristinas-on-the-danforth-toronto&request_id=19eaf8bbefa35a16&signature=53174ef55bc9960025a18c2e377b97a548208d172db7fcfd36afba605fd560b5&slot=0,43.678301,-79.349192
Afghan,"130 Queens Plate Drive
Unit 1
Toronto, ON M9W",Xawaash,(647) 849-3626,$11-30,xawaashrestaurant.com,https://www.yelp.ca/adredir?ad_business_id=pTbkdBDDKxNVjKUZ_6RAug&campaign_id=oG6uF1i4W8mfYjJJ4sRX6g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fxawaash-toronto&request_id=19eaf8bbefa35a16&signature=27e5c30e553d21c0dc2f4c2152aa8ef30d1ff0ecbe30face27f93dcf20f41450&slot=1,43.71528,-79.592866
Afghan,"133 The West Mall
Unit 1
Toronto, ON M9C",Mazar Kabob,(416) 620-9898,$11-30,mazarkabob.com,https://www.yelp.ca/biz/mazar-kabob-toronto,43.619813,-79.561822
Afghan,"3595 Sheppard Avenue E
Toronto, ON M1T 3K8",Alanoor Afghan Kabob,(416) 297-7797,$11-30,alanoorafghankabob.com,https://www.yelp.ca/biz/alanoor-afghan-kabob-toronto,43.78084,-79.298867
Afghan,"1324 E Gerrard Street
Toronto, ON M4L 1Z1",Kabul Kabab House,(416) 466-6000,,,https://www.yelp.ca/biz/kabul-kabab-house-toronto,43.671476,-79.325575
Afghan,"32 Rexdale Boulevard
Toronto, ON M9W 5Z3",Baghlan Kebob & Bakery,(416) 401-0120,,baghlankabob.ca,https://www.yelp.ca/biz/baghlan-kebob-and-bakery-toronto,43.714205,-79.558327
Afghan,"45 Overlea Blvd
Toronto, ON M4H 1C3",Kandahar Kabab,(416) 422-0606,,kandaharkabab.com,https://www.yelp.ca/biz/kandahar-kabab-toronto-2,43.705146,-79.348679
Afghan,"1336 Danforth Avenue
Toronto, ON M4J 1M9",Hot Pot Cafe,(647) 349-9399,Under $10,,https://www.yelp.ca/biz/hot-pot-cafe-toronto-3,43.682317,-79.329156
Afghan,"3354 Keele Street
Toronto, ON M3J 1L5",Mumtaz Grill Restaurant,(647) 725-3337,,,https://www.yelp.ca/biz/mumtaz-grill-restaurant-toronto,43.745703,-79.487427
Afghan,"55 St Clair Avenue W
Toronto, ON M4V 2Y7",Shawarma Q,(647) 430-7266,,,https://www.yelp.ca/biz/shawarma-q-toronto-2,43.687206,-79.396635
Afghan,"1330 Gerrard Street
Toronto, ON M4L 3X1",Afghan Palace,(416) 834-3433,Above $61,,https://www.yelp.ca/biz/afghan-palace-toronto,43.671586,-79.325058
Afghan,"1050 Albion Road
Toronto, ON M9V 1A7",Aarya Kitchen,(647) 748-8700,,,https://www.yelp.ca/biz/aarya-kitchen-toronto,43.736792,-79.564153
Afghan,"2978 Eglinton Avenue E
Toronto, ON M1J 2E7",Afghan Chopan Resturant,(416) 289-3300,,afghanchopan.com,https://www.yelp.ca/biz/afghan-chopan-resturant-toronto,43.740284,-79.232551
African,"1408 Danforth Avenue
Toronto, ON M4J 1M9",Rendez-Vous,(416) 469-2513,$11-30,ethiopianrendezvous.com,https://www.yelp.ca/adredir?ad_business_id=0-yj2jtzLUHG2b7PpEHyog&campaign_id=yBtCwkrOtQEP86i8MJerkw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Frendez-vous-toronto&request_id=558b90200656d4e2&signature=843006c6cb6db70a971156db4b67022a3b12511e0dfec203f339b02eaeb873ee&slot=0,43.68265,-79.327598
African,"753A Queen St E
Toronto, ON M4M 1H3",Caribbean Sunset Restaurant and Bar,(647) 340-7607,$11-30,,https://www.yelp.ca/adredir?ad_business_id=lzrFRbdvpnLJze9VqJigLw&campaign_id=GUM-h3bjI2I5IprCMEsrUg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fcaribbean-sunset-restaurant-and-bar-toronto&request_id=558b90200656d4e2&signature=081087d1171d2abdc36f759cf1a89e9fcf9daa8ef56037acd873cfacdad11fc0&slot=1,43.659178,-79.348032
African,"977 Bloor Street W
Toronto, ON M6H 1L7",African Palace,(416) 539-0259,$11-30,africanpalacetoronto.wordpres…,https://www.yelp.ca/biz/african-palace-toronto,43.661218,-79.429092
African,"785 Danforth Avenue
Unit B
Toronto, ON M4J 1L2",Le Plato,(416) 465-8893,,restaurantleplato.com,https://www.yelp.ca/biz/le-plato-toronto,43.679369,-79.341605
African,"1871 O'Connor Drive
Toronto, ON M4A 1X1",Masala Kitchen,(416) 752-2786,Under $10,masalakitchen.ca,https://www.yelp.ca/biz/masala-kitchen-toronto,43.722188,-79.303236
African,"1960 Lawrence Avenue E
Toronto, ON M1R 2Z1",Pili Pili,(647) 748-7454,$11-30,pili-pili.ca,https://www.yelp.ca/biz/pili-pili-toronto,43.745006,-79.298415
African,"145 Rexdale Boulevard
Toronto, ON M9W 1P7",Mushkaki’s,(416) 747-6874,Under $10,mushkaki.com,https://www.yelp.ca/biz/mushkakis-toronto,43.711112,-79.567724
African,"812 Bloor Street W
Toronto, ON M6G 1L9",Pero Restaurant & Lounge,(416) 915-7225,$11-30,perorestaurant.com,https://www.yelp.ca/biz/pero-restaurant-and-lounge-toronto,43.662795,-79.422739
African,"366 Queen Street E
Toronto, ON M5A 1T1",Kiza,(647) 341-9327,,kiza.ca,https://www.yelp.ca/biz/kiza-toronto,43.655998,-79.363877
African,"296 Rexdale Boulevard
Toronto, ON M9W 1R6",Xamar Weyne,(416) 744-0447,,,https://www.yelp.ca/biz/xamar-weyne-toronto,43.714508,-79.582713
African,"685 Lansdowne Avenue
Toronto, ON M6H 3Y9",MamaLand Resto-Lounge,(416) 551-6558,$11-30,,https://www.yelp.ca/biz/mamaland-resto-lounge-toronto,43.658894,-79.442757
African,"2535 Warden Avenue
Toronto, ON M1W 2L6",Jikoni Grill,(647) 351-6333,$11-30,,https://www.yelp.ca/biz/jikoni-grill-toronto,43.790718,-79.313213
African,"1943 Avenue Road
Toronto, ON M5M 4A2",Scotthill Carribean Cuisine,(647) 691-6214,$11-30,scotthillcuisine.ca,https://www.yelp.ca/adredir?ad_business_id=8894q9WTvkYN6oNUt3fJ3g&campaign_id=GvdySO3FV9XFiTzXZZYU0Q&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fscotthill-carribean-cuisine-toronto-2&request_id=558b90200656d4e2&signature=28d923db0a5236a7728ba7d1b50dd46cafeaa4878ee5ee7b55ce9b42bb3d59d0&slot=0,43.733943,-79.419534
African,"1136 College Street W
Toronto, ON M6H 1B5",Ilhas De Bruma,(416) 538-2015,$31-60,ilhasdebruma.ca,https://www.yelp.ca/adredir?ad_business_id=JrD90K-V1tfPWbWjPgSXmA&campaign_id=qetOk0GDgM6FIdcC1ZG4wQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Filhas-de-bruma-toronto&request_id=ad3f26caf8bad6fa&signature=854871c370de3bc6d8d7859d5518c96a2f965b58aaa83e1de6191e67d2cc7deb&slot=1,43.652334,-79.433657
African,"1180 Bloor Street W
Toronto, ON M6H 1N1",African Delight Cafe and Restaurant,,,,https://www.yelp.ca/biz/african-delight-cafe-and-restaurant-toronto,43.659536,-79.437431
African,"1812 Weston Rd
Toronto, ON M9N 1V5",Femi’s Place,(416) 242-4987,,,https://www.yelp.ca/biz/femis-place-toronto,43.698976,-79.513479
African,"2428 Islington Avenue
Toronto, ON M9W 3X7",Golden Gate restaurant,(416) 745-1394,,,https://www.yelp.ca/biz/golden-gate-restaurant-toronto,43.723819,-79.559696
African,"1733 Eglinton Ave E
Ste 5
Toronto, ON M4A 1J8",Memories of Africa,(416) 223-7011,Under $10,memoriesofafrica.net,https://www.yelp.ca/biz/memories-of-africa-toronto,43.725543,-79.313151
African,"227 Church Street
Toronto, ON M5B 1Y7",Ethiopiques,(416) 623-7300,$11-30,ethiopiques.ca,https://www.yelp.ca/biz/ethiopiques-toronto,43.656342,-79.377043
African,"2849 Weston Road
Toronto, ON M9M 2S1",African Village,(416) 247-9819,,africanvillage.ca,https://www.yelp.ca/biz/african-village-toronto,43.720985,-79.537047
African,"45 Four Winds Drive
Toronto, ON M3J 1K7",Afro Spice,(416) 901-2376,,,https://www.yelp.ca/biz/afro-spice-toronto,43.763525,-79.499358
African,"326 Parliament Street
Toronto, ON M5A 2Z3",Quincy’s Afro-kitchen and Bar,(647) 989-9127,,,https://www.yelp.ca/biz/quincys-afro-kitchen-and-bar-toronto-2,43.659812,-79.366309
African,"2677 Kennedy Road
Toronto, ON M1T 3H8",Zain’s Bakery,(416) 298-7603,,zainsbakery.com,https://www.yelp.ca/biz/zains-bakery-toronto,43.796301,-79.293054
African,"10-12 Bradstock Road
Toronto, ON M9M 1M8",The Suya Spot,(416) 742-7892,$11-30,thesuyaspot.com,https://www.yelp.ca/biz/the-suya-spot-toronto,43.739728,-79.538552
African,"18 Rexdale Boulevard
Toronto, ON M9W 5Z3",Hamdi Restaurant,(416) 745-7888,$11-30,hamdirestaurants.com,https://www.yelp.ca/biz/hamdi-restaurant-toronto-2,43.714323,-79.557097
African,"356 Queen Street E
Toronto, ON M5A 1T1",Ryan Restaurant,(416) 546-7925,,,https://www.yelp.ca/biz/ryan-restaurant-toronto,43.655809,-79.364101
African,"2708 Jane Street
Unit 5
Toronto, ON M3L 2E8",Panafest,(647) 430-0747,,,https://www.yelp.ca/biz/panafest-toronto,43.743037,-79.5141
African,"671 Danforth Avenue
Toronto, ON M4J 1L3",Nandos Danforth,,$11-30,,https://www.yelp.ca/biz/nandos-danforth-toronto,43.678817,-79.34451
African,"377 Donlands Ave
Toronto, ON M4J 3S1",Rajkapuri’s Paan & Snacks,(416) 425-6685,,,https://www.yelp.ca/biz/rajkapuris-paan-and-snacks-toronto,43.693388,-79.342576
African,"2761 Markham Road
Unit 31
Toronto, ON M1X 0A4",Chick Fiesta,(647) 348-3447,$11-30,chickfiesta.ca,https://www.yelp.ca/biz/chick-fiesta-toronto-4,43.821343,-79.246295
African,"2957 Lake Shore Boulevard W
Toronto, ON M8V 1J5",Caribbean Queen Roti Hut,(416) 503-3419,Under $10,,https://www.yelp.ca/adredir?ad_business_id=gQjSMZYAeJalH6nNfj6Gtw&campaign_id=9NmnLD04rm6kjHdg9BQ4PA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fcaribbean-queen-roti-hut-toronto&request_id=15a350dc33c7d560&signature=69384d32e7ba5a0fa03866ed35d457b8d6537ce2b319d8fda058de51bcc17d8c&slot=0,43.600536,-79.50586
African,"3537 St Clair Avenue E
Toronto, ON M1K 1L6",R Square Restaurant & Bar,(416) 546-6656,,rsquarerestaurant.wixsite.com…,https://www.yelp.ca/biz/r-square-restaurant-and-bar-toronto-5,43.716017,-79.262349
African,"849 Albion Road
Toronto, ON M9V 1H2",Afro Continental Bar and Grill,(416) 519-6740,,,https://www.yelp.ca/biz/afro-continental-bar-and-grill-toronto,43.734235,-79.558748
African,"272 Parliament Street
Toronto, ON M5A 3A4",Amiin Restaurant,(416) 363-8881,,,https://www.yelp.ca/biz/amiin-restaurant-toronto,43.658376,-79.365735
African,"272 Parliament St
Toronto, ON M5A",Dire Dawa Restaurant,(416) 703-8815,,,https://www.yelp.ca/biz/dire-dawa-restaurant-toronto,43.658376,-79.365735
American (Traditional),"577 College Street
Toronto, ON M6G 1B2",Sidecar,(647) 484-2764,$31-60,sidecarrestaurant.ca,https://www.yelp.ca/adredir?ad_business_id=TLMysu1mWiLEslCBon5W1g&campaign_id=OKE56217kHD1J1EVdJRfNQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsidecar-toronto&request_id=da49383e4557c2c0&signature=10d4da333a821491e3f3871c640b8c3228dc4372e46eaefbc70610c817285ae9&slot=1,43.6552,-79.413083
American (Traditional),"699 Saint Clair Avenue W
Toronto, ON M6C 1B2",The Stockyards,(416) 658-9666,$11-30,thestockyards.ca,https://www.yelp.ca/biz/the-stockyards-toronto,43.681346,-79.426147
American (Traditional),"21 Saint Clair Avenue W
Toronto, ON M4V 1K6",Union Social Eatery,(416) 901-3456,$11-30,unionsocial.ca,https://www.yelp.ca/biz/union-social-eatery-toronto,43.687795,-79.395069
American (Traditional),"369 Roncesvalles Avenue
Toronto, ON M6R 2M8",Bistro Bela,(647) 351-3005,,,https://www.yelp.ca/biz/bistro-bela-toronto,43.650098,-79.450221
American (Traditional),"88 Ossington Ave
Toronto, ON M6J 2Z3",Omaw,(647) 567-6629,,omaw.ca,https://www.yelp.ca/biz/omaw-toronto-2,43.646126,-79.419673
American (Traditional),"650 Spadina Avenue
Toronto, ON M5S 2H7",Pig Out BBQ,(416) 792-6120,$11-30,pigoutbbqonline.ca,https://www.yelp.ca/biz/pig-out-bbq-toronto,43.663182,-79.402567
American (Traditional),"218 Yonge Street
Toronto, ON M5B 2H6",Hendriks Restaurant & Bar,(416) 593-9667,$31-60,hendriksrestaurant.com,https://www.yelp.ca/biz/hendriks-restaurant-and-bar-toronto,43.655536,-79.380934
American (Traditional),"1168 Kennedy Road
Toronto, ON M1P",Fanzone Wings & Ribs,(416) 551-0415,$11-30,fanzonewingsandribs.com,https://www.yelp.ca/biz/fanzone-wings-and-ribs-toronto,43.753057,-79.276234
American (Traditional),"3313 Bloor Street W
Toronto, ON M8X 1E7",The Bull Pub and Grill,(416) 239-9484,,thebullpubandgrill.ca,https://www.yelp.ca/biz/the-bull-pub-and-grill-toronto-2,43.645249,-79.520259
American (Traditional),"9 1/2 Church Street
Toronto, ON M5E 1M2",Loaded Pierogi,(647) 344-0088,$11-30,loadedpierogi.ca,https://www.yelp.ca/biz/loaded-pierogi-toronto,43.647901,-79.373407
American (Traditional),"208 Bloor Street W
Toronto, ON M5S 1W2",Museum Tavern,(416) 920-0110,$11-30,museumtavern.ca,https://www.yelp.ca/biz/museum-tavern-toronto,43.668524,-79.395851
American (Traditional),"406 Dupont Street
Toronto, ON M5R 1V9",Nord Bistro,(647) 559-9401,,nordbistro.ca,https://www.yelp.ca/adredir?ad_business_id=4P_HNoH4cjoCdPHPb2LTXA&campaign_id=gm2hwwUHnv0xUEochrlBuA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fnord-bistro-toronto-3&request_id=da49383e4557c2c0&signature=a320a0866b5e3fe089419430d26ee49a31a1841fb9914c710c0208e4d8e115b2&slot=0,43.6739,-79.41147
American (Traditional),"3353 Yonge Street
Toronto, ON M4N 2M6",The Monkey Bar,(647) 849-3894,$31-60,themonkeybar.ca,https://www.yelp.ca/adredir?ad_business_id=mRrgBIT8vsYdI3YSfzCQhg&campaign_id=QfMO4pheasHESYIRgicB0Q&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fthe-monkey-bar-toronto&request_id=8c42bc183202fb59&signature=719a3b5a81c25aeabaf7721a688301fa191a5b56d13c961bc3150704fb5cd851&slot=0,43.731489,-79.403703
American (Traditional),"704 The Queensway
Toronto, ON M8Y 1L3",MELTwich Food,(416) 255-4343,,meltwich.ca/queensway/index.h…,https://www.yelp.ca/biz/meltwich-food-toronto,43.626889,-79.500532
American (Traditional),"240 Duncan Mill Road
Toronto, ON M3B 3S6",Granite Bistro,(647) 352-9237,Under $10,granitebistro.com,https://www.yelp.ca/biz/granite-bistro-toronto,43.762054,-79.351668
American (Traditional),"707 Dundas Street W
Unit 1A
Toronto, ON M5T 2W6",StuffD Grilled Cheese & Tots,(416) 302-6222,,,https://www.yelp.ca/biz/stuffd-grilled-cheese-and-tots-toronto,43.651766,-79.404965
American (Traditional),"122 St. Patrick St
Toronto, ON M5T",Helena’s Magic Kitchen,,Under $10,,https://www.yelp.ca/biz/helenas-magic-kitchen-toronto,43.653504,-79.390154
American (Traditional),"561 Avenue Road
Toronto, ON M4V 2K4",Bistro Five61,(416) 923-2233,,bistrofive61.com,https://www.yelp.ca/biz/bistro-five61-toronto,43.687731,-79.401685
American (Traditional),"2148 Queen St E
Toronto, ON M4E 1E3",Swiss Chalet Rotisserie & Grill,(416) 693-2881,Under $10,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-toronto-2,43.67176,-79.292952
American (Traditional),"41 Milner Avenue
Toronto, ON M1S 3P6",Kingsmen Pub & Grill,(416) 901-9937,$11-30,kingsmenpub.com,https://www.yelp.ca/biz/kingsmen-pub-and-grill-toronto-3,43.783669,-79.253191
American (Traditional),"919 Pape Avenue
Toronto, ON M4K 3V3",Chicago Eatery,(416) 519-2023,$11-30,chicagoeatery.ca,https://www.yelp.ca/biz/chicago-eatery-toronto,43.685466,-79.346864
American (Traditional),"106 Broadview Avenue
Toronto, ON M4M",The Civic At the Broadview Hotel,(416) 362-8439,,thebroadviewhotel.ca/food-dri…,https://www.yelp.ca/biz/the-civic-at-the-broadview-hotel-toronto,43.658979,-79.350162
American (Traditional),"60 Richmond Street E
Toronto, ON M5C 1N8",Hawthorne Food and Drink,(647) 930-9517,$11-30,hawthorneto.ca,https://www.yelp.ca/adredir?ad_business_id=6rTzYUGghp3XHPgOGaO8UQ&campaign_id=6xcrlnfHcTGg9qvEXtW8yA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fhawthorne-food-and-drink-toronto&request_id=941215bbfd648024&signature=fb62bd040906d913f32d6e38430c8270ede76968dee06f41e923339b14648e9f&slot=1,43.652368,-79.376226
American (Traditional),"390 Queens Quay W
Toronto, ON M5V 3A6",Loch & Quay,(416) 595-5444,$11-30,lochandquayto.com,https://www.yelp.ca/biz/loch-and-quay-toronto,43.638431,-79.390636
American (Traditional),"1422 Dundas Street W
Toronto, ON M6J 1Y5",Egg Sunrise Grill,(416) 532-1571,Under $10,,https://www.yelp.ca/biz/egg-sunrise-grill-toronto,43.649729,-79.429364
American (Traditional),"87 Laird Drive
Toronto, ON M4G 3T7",Amsterdam Barrel House,(416) 504-1060,,amsterdambeer.com/barrel-house,https://www.yelp.ca/biz/amsterdam-barrel-house-toronto,43.70573,-79.361508
American (Traditional),"1438 Dundas Street W
Toronto, ON M6J 3L5",The Federal,(647) 352-9120,$11-30,thefed.ca,https://www.yelp.ca/biz/the-federal-toronto,43.649611,-79.430139
American (Traditional),"1910 Queen Street E
Toronto, ON M4L 1H5",Breakwall BBQ,(416) 699-4000,$11-30,breakwallbbq.ca,https://www.yelp.ca/biz/breakwall-bbq-toronto,43.669324,-79.304498
American (Traditional),"575 Mt Pleasant Road
Toronto, ON M4S 2M6",Bolands Kitchen,(416) 482-2424,$31-60,bolandsopenkitchen.com,https://www.yelp.ca/biz/bolands-kitchen-toronto,43.70346,-79.387981
American (Traditional),"225 Church Street
Toronto, ON M5B 1E1",Layalina Shisha & Coffee,,Under $10,,https://www.yelp.ca/biz/layalina-shisha-and-coffee-toronto-2,43.656314,-79.376906
American (Traditional),"99 Queen Street E
Toronto, ON M5C 1S2",The Carbon Bar,(416) 947-7000,$31-60,thecarbonbar.ca,https://www.yelp.ca/biz/the-carbon-bar-toronto,43.653187,-79.374787
American (Traditional),"1871 O'Connor Drive
Toronto, ON M4A 1X1",Frog and the Crown,(416) 750-3764,$11-30,thefrogandcrown.com,https://www.yelp.ca/biz/frog-and-the-crown-toronto,43.722377,-79.303025
American (Traditional),"14 Madison Avenue
Toronto, ON M5R 2S1",Madison Avenue Pub & Restaurant,(416) 927-1722,$11-30,madisonavenuepub.com,https://www.yelp.ca/biz/madison-avenue-pub-and-restaurant-toronto,43.667846,-79.403299
American (Traditional),"250 Adelaide Street W
Toronto, ON M5H 1X6",Rock ‘n’ Horse Saloon,(647) 344-1234,$11-30,rocknhorsesaloon.com,https://www.yelp.ca/adredir?ad_business_id=jF3sWSqa-6TyROZgSUGrIw&campaign_id=MdoAVlqTrvxm6L7UQ4tLoA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Frock-n-horse-saloon-toronto&request_id=e7abf29e4422f150&signature=63012151a9a7c0056780fa224394efdc49140337c462217f72844fd788628730&slot=0,43.648171,-79.389077
American (Traditional),"2674 Yonge Street
Toronto, ON M4N 2H7",Sugar Miracles,(647) 350-2524,Under $10,sugarmiracles.com,https://www.yelp.ca/adredir?ad_business_id=Hn-bPW6z63BjA4XBAFsVgw&campaign_id=8kABHY8VEXVvP7xKWBb8tg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsugar-miracles-toronto&request_id=e7abf29e4422f150&signature=5d2697db40272dd192a5675e4a94d551e9581eacc6390270524201a92cb8b665&slot=1,43.716805,-79.400696
American (Traditional),"1382 Danforth Avenue
Toronto, ON M4J 1M9",The Wren,(647) 748-1382,$11-30,thewrendanforth.com,https://www.yelp.ca/biz/the-wren-toronto,43.68241,-79.32805
American (Traditional),"410 Bloor Street W
Toronto, ON M5S",El Furniture Warehouse,(647) 350-7326,Under $10,,https://www.yelp.ca/biz/el-furniture-warehouse-toronto-2,43.665906,-79.408061
American (Traditional),"55 Bloor Street W
51st Floor
Toronto, ON M4W 1A5",The One Eighty,(416) 967-0000,$31-60,the51stfloor.com,https://www.yelp.ca/biz/the-one-eighty-toronto,43.66975,-79.389234
American (Traditional),"589 King Street W
Toronto, ON M5V 1M5",Home Of The Brave,(416) 366-2736,$11-30,thehotb.com,https://www.yelp.ca/biz/home-of-the-brave-toronto,43.644159,-79.400247
American (Traditional),"525 Mount Pleasant Road
Toronto, ON M4S 2M4",Five 2 Five,(416) 484-4525,,,https://www.yelp.ca/biz/five-2-five-toronto,43.702167,-79.387413
American (Traditional),"382 Yonge Street
Unit 8
Toronto, ON M5B 1S8",Duke’s Refresher + Bar,(416) 979-8529,$11-30,dukesrefresher.ca,https://www.yelp.ca/biz/dukes-refresher-bar-toronto,43.659044,-79.383071
American (Traditional),"955 Gerrard Street E
Toronto, ON M4M 1Z4",Maple Leaf Tavern,(416) 465-0955,$31-60,mapleleaftavern.ca,https://www.yelp.ca/biz/maple-leaf-tavern-toronto,43.668182,-79.339783
American (Traditional),"936 Eglinton Avenue W
Toronto, ON M6C 2C2",3 Eggs All Day Pub & Grill,(416) 519-5955,$11-30,3eggsallday.com,https://www.yelp.ca/biz/3-eggs-all-day-pub-and-grill-toronto,43.700519,-79.428463
American (Traditional),"1952 Danforth Avenue
Toronto, ON M4C 1J4",The Groove Bar & Grill,(647) 350-1917,Under $10,,https://www.yelp.ca/biz/the-groove-bar-and-grill-toronto,43.685292,-79.315544
American (Traditional),"250 Adelaide Street W
Toronto, ON M5H 1X6",The Porch Toronto,(647) 344-1234,$11-30,theporchto.com,https://www.yelp.ca/adredir?ad_business_id=dOKk_X3mLpOkDn051v3xUA&campaign_id=HsRpFdxutbx9Y4H8SssV9Q&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fthe-porch-toronto-toronto&request_id=3895d329be700bfb&signature=e9292a096162eaf7d17c1aa1033f335c049290345f32abe31b188812bcd911b5&slot=0,43.648213,-79.389095
